YYYY,Month,MM,DD,DD365,Tmax,Tmin,Tmean,Trange,Rainfall_mm
1865,Aug,8,28,240,21.8,10.4,16.1,11.4,0
1865,Aug,8,29,241,18,9.9,14,8.1,0
1865,Aug,8,30,242,19.1,10.2,14.7,8.9,0
1865,Aug,8,31,243,20,13.8,16.9,6.2,0.3
1865,Sep,9,1,244,22.4,13.7,18.1,8.7,0
1865,Sep,9,2,245,24.3,14.5,19.4,9.8,0.3
1865,Sep,9,3,246,23.9,11.6,17.8,12.3,0
1865,Sep,9,4,247,25.1,12.8,19,12.3,0
1865,Sep,9,5,248,22.5,12.6,17.6,9.9,0
1865,Sep,9,6,249,23,12.7,17.9,10.3,0
1865,Sep,9,7,250,24.3,12.3,18.3,12,0
1865,Sep,9,8,251,26.1,12.9,19.5,13.2,0
1865,Sep,9,9,252,21.4,15.4,18.4,6,0.8
1865,Sep,9,10,253,21.9,17.7,19.8,4.2,0
1865,Sep,9,11,254,23.6,14.4,19,9.2,0
1865,Sep,9,12,255,23.8,16.6,20.2,7.2,0
1865,Sep,9,13,256,24.2,12.7,18.5,11.5,0
1865,Sep,9,14,257,24.9,10.4,17.7,14.5,0
1865,Sep,9,15,258,26.9,11.7,19.3,15.2,0
1865,Sep,9,16,259,25.3,13.9,19.6,11.4,0
1865,Sep,9,17,260,22.1,9.9,16,12.2,0
1865,Sep,9,18,261,22.5,8.8,15.7,13.7,0
1865,Sep,9,19,262,21.9,8.2,15.1,13.7,0
1865,Sep,9,20,263,24.2,12.3,18.3,11.9,3.2
1865,Sep,9,21,264,17,7.7,12.4,9.3,0
1865,Sep,9,22,265,17,5.3,11.2,11.7,0
1865,Sep,9,23,266,17.5,8.8,13.2,8.7,0
1865,Sep,9,24,267,19.9,9.3,14.6,10.6,0
1865,Sep,9,25,268,20.8,6.8,13.8,14,0
1865,Sep,9,26,269,22.5,5.7,14.1,16.8,0
1865,Sep,9,27,270,24.7,5.2,15,19.5,0
1865,Sep,9,28,271,19.7,9.4,14.6,10.3,0.3
1865,Sep,9,29,272,17.5,6.3,11.9,11.2,0
1865,Sep,9,30,273,17.5,7.7,12.6,9.8,0
1865,Oct,10,1,274,20.5,9.1,14.8,11.4,0.3
1865,Oct,10,2,275,21.7,9.4,15.6,12.3,0.3
1865,Oct,10,3,276,21.6,7.4,14.5,14.2,0.3
1865,Oct,10,4,277,20.4,4.6,12.5,15.8,0
1865,Oct,10,5,278,19.8,3.7,11.8,16.1,0
1865,Oct,10,6,279,18.5,4,11.3,14.5,0
1865,Oct,10,7,280,17.3,7.7,12.5,9.6,4.7
1865,Oct,10,8,281,18.4,11.2,14.8,7.2,0
1865,Oct,10,9,282,19.9,12.2,16.1,7.7,4.2
1865,Oct,10,10,283,17.8,13.1,15.5,4.7,9.5
1865,Oct,10,11,284,17.1,11.1,14.1,6,1.3
1865,Oct,10,12,285,14.7,3.4,9.1,11.3,0.3
1865,Oct,10,13,286,13.6,7.1,10.4,6.5,0
1865,Oct,10,14,287,11.7,6.6,9.2,5.1,6.8
1865,Oct,10,15,288,13.8,3.3,8.6,10.5,0
1865,Oct,10,16,289,13.8,8.3,11.1,5.5,24.9
1865,Oct,10,17,290,15.6,4.3,10,11.3,0
1865,Oct,10,18,291,10.6,6.3,8.5,4.3,8.7
1865,Oct,10,19,292,7.7,1.3,4.5,6.4,0.8
1865,Oct,10,20,293,10.5,1.4,6,9.1,0.8
1865,Oct,10,21,294,10,6.2,8.1,3.8,0.8
1865,Oct,10,22,295,8.4,6.6,7.5,1.8,5
1865,Oct,10,23,296,11.6,3.8,7.7,7.8,26.9
1865,Oct,10,24,297,14.4,8.3,11.4,6.1,0.5
1865,Oct,10,25,298,13,4.9,9,8.1,3.7
1865,Oct,10,26,299,14.7,7.2,11,7.5,12.4
1865,Oct,10,27,300,12.8,3.3,8.1,9.5,4.7
1865,Oct,10,28,301,8.3,1,4.7,7.3,2.7
1865,Oct,10,29,302,15.4,7.2,11.3,8.2,6
1865,Oct,10,30,303,10.1,4.9,7.5,5.2,4.2
1865,Oct,10,31,304,8.6,0.5,4.6,8.1,5.2
1865,Nov,11,1,305,8.3,-2.3,3,10.6,0
1865,Nov,11,2,306,10.6,1.3,6,9.3,5.5
1865,Nov,11,3,307,9.7,-1.1,4.3,10.8,0
1865,Nov,11,4,308,9.4,2.6,6,6.8,0
1865,Nov,11,5,309,8.8,-0.4,4.2,9.2,0
1865,Nov,11,6,310,7.8,1.9,4.9,5.9,0.8
1865,Nov,11,7,311,8.6,4.9,6.8,3.7,1.5
1865,Nov,11,8,312,9.5,5.5,7.5,4,0.5
1865,Nov,11,9,313,10.1,2.7,6.4,7.4,0
1865,Nov,11,10,314,8.8,4.3,6.6,4.5,0
1865,Nov,11,11,315,8.4,6.1,7.3,2.3,0
1865,Nov,11,12,316,9.9,1.3,5.6,8.6,0
1865,Nov,11,13,317,7.7,-0.7,3.5,8.4,0
1865,Nov,11,14,318,11,4.9,8,6.1,5.2
1865,Nov,11,15,319,9.9,-1.3,4.3,11.2,0
1865,Nov,11,16,320,12.7,4.9,8.8,7.8,4.7
1865,Nov,11,17,321,13.4,3.2,8.3,10.2,1.8
1865,Nov,11,18,322,11.7,5.8,8.8,5.9,0
1865,Nov,11,19,323,12.9,11.1,12,1.8,22
1865,Nov,11,20,324,11.7,9.1,10.4,2.6,2.9
1865,Nov,11,21,325,12.2,7.7,10,4.5,2.9
1865,Nov,11,22,326,12.2,8.4,10.3,3.8,0
1865,Nov,11,23,327,12.6,8.6,10.6,4,7.3
1865,Nov,11,24,328,12.2,6.1,9.2,6.1,3.2
1865,Nov,11,25,329,12.2,6.9,9.6,5.3,0
1865,Nov,11,26,330,10,-1.6,4.2,11.6,0
1865,Nov,11,27,331,8.3,1.7,5,6.6,1.5
1865,Nov,11,28,332,8.8,7.7,8.3,1.1,1.8
1865,Nov,11,29,333,8.6,4.9,6.8,3.7,2.5
1865,Nov,11,30,334,9.4,4.7,7.1,4.7,0.5
1865,Dec,12,1,335,7.8,1.9,4.9,5.9,0.5
1865,Dec,12,2,336,7.3,4.5,5.9,2.8,0
1865,Dec,12,3,337,8.2,2.8,5.5,5.4,0
1865,Dec,12,4,338,10,4.9,7.5,5.1,0.5
1865,Dec,12,5,339,10.6,7.3,9,3.3,0.3
1865,Dec,12,6,340,11.7,10.7,11.2,1,9.7
1865,Dec,12,7,341,11.6,5.6,8.6,6,0.5
1865,Dec,12,8,342,7.6,6.1,6.9,1.5,0
1865,Dec,12,9,343,8.9,6.1,7.5,2.8,0
1865,Dec,12,10,344,8.4,6.1,7.3,2.3,0
1865,Dec,12,11,345,8.3,2.8,5.6,5.5,0
1865,Dec,12,12,346,5,-0.7,2.2,5.7,0
1865,Dec,12,13,347,5.1,1.1,3.1,4,0
1865,Dec,12,14,348,7.3,0.1,3.7,7.2,0
1865,Dec,12,15,349,4.4,-1.7,1.4,6.1,0
1865,Dec,12,16,350,6.3,2.3,4.3,4,0
1865,Dec,12,17,351,7.2,3.9,5.6,3.3,0
1865,Dec,12,18,352,6.1,3.9,5,2.2,0
1865,Dec,12,19,353,7.8,4.5,6.2,3.3,0.5
1865,Dec,12,20,354,11.1,5.9,8.5,5.2,0
1865,Dec,12,21,355,10.6,6.1,8.4,4.5,0
1865,Dec,12,22,356,6.4,3.9,5.2,2.5,0
1865,Dec,12,23,357,6.8,0.7,3.8,6.1,0
1865,Dec,12,24,358,7.2,1.6,4.4,5.6,0
1865,Dec,12,25,359,9.5,5.2,7.4,4.3,0
1865,Dec,12,26,360,10.6,-0.6,5,11.2,0.8
1865,Dec,12,27,361,6.7,-1.1,2.8,7.8,0
1865,Dec,12,28,362,9.7,6.8,8.3,2.9,13.4
1865,Dec,12,29,363,10,1.7,5.9,8.3,6.8
1865,Dec,12,30,364,11.1,2.9,7,8.2,7.9
1865,Dec,12,31,365,11.2,1.2,6.2,10,7.9
1866,Jan,1,1,1,6.1,2.2,4.2,3.9,0.3
1866,Jan,1,2,2,10,4.9,7.5,5.1,2.9
1866,Jan,1,3,3,8.8,6.1,7.5,2.7,0.3
1866,Jan,1,4,4,10.5,6.6,8.6,3.9,3.5
1866,Jan,1,5,5,6.7,-0.9,2.9,7.6,0
1866,Jan,1,6,6,6.6,-0.9,2.9,7.5,9.2
1866,Jan,1,7,7,10.5,6.5,8.5,4,2.5
1866,Jan,1,8,8,8.7,1.1,4.9,7.6,1
1866,Jan,1,9,9,4.9,0.8,2.9,4.1,0.3
1866,Jan,1,10,10,6.1,0.5,3.3,5.6,13.4
1866,Jan,1,11,11,2.3,-3.9,-0.8,6.2,1.8
1866,Jan,1,12,12,4.4,-4.5,0,8.9,7.3
1866,Jan,1,13,13,11.1,4.3,7.7,6.8,2.3
1866,Jan,1,14,14,11.7,7.2,9.5,4.5,2.7
1866,Jan,1,15,15,9.4,5.2,7.3,4.2,4
1866,Jan,1,16,16,10.6,4.4,7.5,6.2,1.5
1866,Jan,1,17,17,10.5,6.7,8.6,3.8,0
1866,Jan,1,18,18,10.1,7.6,8.9,2.5,1
1866,Jan,1,19,19,9.9,6.7,8.3,3.2,0.8
1866,Jan,1,20,20,9.9,3.2,6.6,6.7,0
1866,Jan,1,21,21,11.9,8.8,10.4,3.1,2.5
1866,Jan,1,22,22,9.7,5.2,7.5,4.5,7.9
1866,Jan,1,23,23,9.3,0.8,5.1,8.5,0
1866,Jan,1,24,24,8.3,2.1,5.2,6.2,0
1866,Jan,1,25,25,7.2,-0.1,3.6,7.3,0
1866,Jan,1,26,26,5.5,0.7,3.1,4.8,0
1866,Jan,1,27,27,7.2,3.4,5.3,3.8,0
1866,Jan,1,28,28,9.9,5.1,7.5,4.8,0.8
1866,Jan,1,29,29,7.7,2.7,5.2,5,0
1866,Jan,1,30,30,9.4,4.4,6.9,5,0.3
1866,Jan,1,31,31,10.6,7.2,8.9,3.4,5.5
1866,Feb,2,1,32,12.7,7.2,10,5.5,10
1866,Feb,2,2,33,9.9,3.4,6.7,6.5,0
1866,Feb,2,3,34,9.4,2.8,6.1,6.6,2
1866,Feb,2,4,35,11.1,4.4,7.8,6.7,6.5
1866,Feb,2,5,36,11.2,6.4,8.8,4.8,0
1866,Feb,2,6,37,12.2,10,11.1,2.2,3.5
1866,Feb,2,7,38,11.7,3.7,7.7,8,0
1866,Feb,2,8,39,9.4,4.5,7,4.9,8.4
1866,Feb,2,9,40,12.2,5.5,8.9,6.7,3.7
1866,Feb,2,10,41,10.1,4.4,7.3,5.7,8.9
1866,Feb,2,11,42,8.8,3.3,6.1,5.5,10
1866,Feb,2,12,43,6.6,-0.1,3.3,6.7,0
1866,Feb,2,13,44,4.9,-2.3,1.3,7.2,0
1866,Feb,2,14,45,6.1,-0.1,3,6.2,5.5
1866,Feb,2,15,46,8.8,3.7,6.3,5.1,2.3
1866,Feb,2,16,47,8.3,2.2,5.3,6.1,3.2
1866,Feb,2,17,48,3.4,-4.6,-0.6,8,0
1866,Feb,2,18,49,3.8,-3.5,0.2,7.3,0
1866,Feb,2,19,50,4.8,-5.1,-0.2,9.9,0
1866,Feb,2,20,51,5.5,-0.6,2.5,6.1,0
1866,Feb,2,21,52,6.1,-2.8,1.7,8.9,0.8
1866,Feb,2,22,53,8.8,1.7,5.3,7.1,0
1866,Feb,2,23,54,10.4,0.7,5.6,9.7,0.5
1866,Feb,2,24,55,7.2,3.8,5.5,3.4,2
1866,Feb,2,25,56,7.8,-2.1,2.9,9.9,0
1866,Feb,2,26,57,5.8,0.6,3.2,5.2,3.5
1866,Feb,2,27,58,3.8,-1.7,1.1,5.5,1
1866,Feb,2,28,59,1.1,-8.7,-3.8,9.8,0
1866,Mar,3,1,60,1.1,-3.7,-1.3,4.8,0
1866,Mar,3,2,61,3.9,-5.4,-0.8,9.3,0
1866,Mar,3,3,62,3.2,-0.6,1.3,3.8,0
1866,Mar,3,4,63,5.2,-3.8,0.7,9,0
1866,Mar,3,5,64,4.4,-0.9,1.8,5.3,0.8
1866,Mar,3,6,65,4.8,-1.6,1.6,6.4,0.8
1866,Mar,3,7,66,6.1,-0.4,2.9,6.5,5.2
1866,Mar,3,8,67,6.1,1.7,3.9,4.4,0.8
1866,Mar,3,9,68,7.2,1.1,4.2,6.1,0
1866,Mar,3,10,69,5.6,2.2,3.9,3.4,0
1866,Mar,3,11,70,8.2,0,4.1,8.2,0
1866,Mar,3,12,71,9.5,0.3,4.9,9.2,2.9
1866,Mar,3,13,72,5.2,-4.2,0.5,9.4,0
1866,Mar,3,14,73,5.1,-0.6,2.3,5.7,0
1866,Mar,3,15,74,8.6,2.9,5.8,5.7,0
1866,Mar,3,16,75,12.2,4.4,8.3,7.8,5.5
1866,Mar,3,17,76,11.1,1.8,6.5,9.3,0
1866,Mar,3,18,77,12.8,3.6,8.2,9.2,2.3
1866,Mar,3,19,78,6.6,4.4,5.5,2.2,0.8
1866,Mar,3,20,79,4.2,0.6,2.4,3.6,6
1866,Mar,3,21,80,6.1,0.6,3.4,5.5,0
1866,Mar,3,22,81,7.8,1.1,4.5,6.7,0
1866,Mar,3,23,82,9.3,2.8,6.1,6.5,6.2
1866,Mar,3,24,83,11.7,6.7,9.2,5,0.5
1866,Mar,3,25,84,11.1,1,6.1,10.1,0
1866,Mar,3,26,85,12.8,8.2,10.5,4.6,1
1866,Mar,3,27,86,14.3,5.8,10.1,8.5,0
1866,Mar,3,28,87,13.9,8.9,11.4,5,1.5
1866,Mar,3,29,88,15.6,8.9,12.3,6.7,0
1866,Mar,3,30,89,16.1,7.7,11.9,8.4,5
1866,Mar,3,31,90,10.7,1.7,6.2,9,2.7
1866,Apr,4,1,91,9.4,-0.6,4.4,10,0
1866,Apr,4,2,92,9.3,3.4,6.4,5.9,1.5
1866,Apr,4,3,93,8.6,0.6,4.6,8,0.3
1866,Apr,4,4,94,7.8,-0.6,3.6,8.4,2.5
1866,Apr,4,5,95,10.3,4.7,7.5,5.6,0.8
1866,Apr,4,6,96,13.3,5,9.2,8.3,0
1866,Apr,4,7,97,8.2,6.4,7.3,1.8,0
1866,Apr,4,8,98,13.3,4.9,9.1,8.4,0
1866,Apr,4,9,99,8.8,5,6.9,3.8,5.2
1866,Apr,4,10,100,11.2,5.8,8.5,5.4,0
1866,Apr,4,11,101,12.7,6.3,9.5,6.4,6.8
1866,Apr,4,12,102,14.5,10.5,12.5,4,3.7
1866,Apr,4,13,103,15.1,4.4,9.8,10.7,0
1866,Apr,4,14,104,14.4,5.1,9.8,9.3,0
1866,Apr,4,15,105,15.1,8.9,12,6.2,1.8
1866,Apr,4,16,106,14.5,7.8,11.2,6.7,0
1866,Apr,4,17,107,14.6,4.4,9.5,10.2,0
1866,Apr,4,18,108,15.8,3.9,9.9,11.9,0
1866,Apr,4,19,109,16.7,5.5,11.1,11.2,0.3
1866,Apr,4,20,110,14.3,6.4,10.4,7.9,0.3
1866,Apr,4,21,111,16.4,2.8,9.6,13.6,0
1866,Apr,4,22,112,16.4,3.3,9.9,13.1,0
1866,Apr,4,23,113,13.3,2.3,7.8,11,0
1866,Apr,4,24,114,15.9,3.1,9.5,12.8,0
1866,Apr,4,25,115,18.9,4,11.5,14.9,0
1866,Apr,4,26,116,21.9,11.1,16.5,10.8,3.2
1866,Apr,4,27,117,23.9,12.2,18.1,11.7,0.3
1866,Apr,4,28,118,16.7,3.3,10,13.4,24.1
1866,Apr,4,29,119,8.3,-0.6,3.9,8.9,0.5
1866,Apr,4,30,120,8.3,2.8,5.6,5.5,0
1866,May,5,1,121,5.4,1.9,3.7,3.5,2.9
1866,May,5,2,122,9.9,1.6,5.8,8.3,1.5
1866,May,5,3,123,9.3,-1.7,3.8,11,2.9
1866,May,5,4,124,12.7,0.8,6.8,11.9,0
1866,May,5,5,125,14.9,4.9,9.9,10,0
1866,May,5,6,126,14.9,6.6,10.8,8.3,0
1866,May,5,7,127,18.3,4.4,11.4,13.9,0
1866,May,5,8,128,15.5,8.8,12.2,6.7,4.2
1866,May,5,9,129,16,6.7,11.4,9.3,0
1866,May,5,10,130,15.5,8.9,12.2,6.6,8.7
1866,May,5,11,131,15.3,6.7,11,8.6,0
1866,May,5,12,132,13.7,4.4,9.1,9.3,5
1866,May,5,13,133,11.6,4.8,8.2,6.8,0
1866,May,5,14,134,13.8,4.3,9.1,9.5,0
1866,May,5,15,135,12,-0.6,5.7,12.6,0
1866,May,5,16,136,14.7,3.6,9.2,11.1,0
1866,May,5,17,137,18.2,2.3,10.3,15.9,0
1866,May,5,18,138,19.7,3.3,11.5,16.4,0
1866,May,5,19,139,21.5,5,13.3,16.5,0
1866,May,5,20,140,19.2,5.8,12.5,13.4,0
1866,May,5,21,141,16.5,4.6,10.6,11.9,0
1866,May,5,22,142,16.6,3.4,10,13.2,0
1866,May,5,23,143,19.3,4.9,12.1,14.4,0
1866,May,5,24,144,14.3,4.9,9.6,9.4,0
1866,May,5,25,145,14.4,7.2,10.8,7.2,0
1866,May,5,26,146,17.7,8.3,13,9.4,0
1866,May,5,27,147,20.3,5.6,13,14.7,0
1866,May,5,28,148,21.3,6.4,13.9,14.9,0
1866,May,5,29,149,16.6,0.6,8.6,16,0
1866,May,5,30,150,17.7,9.9,13.8,7.8,0
1866,May,5,31,151,18.7,10.7,14.7,8,16.5
1866,Jun,6,1,152,19.3,9.9,14.6,9.4,0.3
1866,Jun,6,2,153,22.5,10.7,16.6,11.8,0
1866,Jun,6,3,154,24.2,13.3,18.8,10.9,8.4
1866,Jun,6,4,155,21.1,11.1,16.1,10,20.7
1866,Jun,6,5,156,16.4,11.7,14.1,4.7,4.5
1866,Jun,6,6,157,18.8,11,14.9,7.8,0.3
1866,Jun,6,7,158,20.8,11.2,16,9.6,0
1866,Jun,6,8,159,23.1,8.8,16,14.3,0
1866,Jun,6,9,160,26.4,16,21.2,10.4,0
1866,Jun,6,10,161,25.1,9.1,17.1,16,0
1866,Jun,6,11,162,20.6,12.8,16.7,7.8,6.8
1866,Jun,6,12,163,16.7,10.9,13.8,5.8,0.3
1866,Jun,6,13,164,19.2,9.8,14.5,9.4,5.2
1866,Jun,6,14,165,19.7,10.3,15,9.4,0
1866,Jun,6,15,166,20.8,9.3,15.1,11.5,0
1866,Jun,6,16,167,16.4,5.8,11.1,10.6,8.7
1866,Jun,6,17,168,15.8,7.2,11.5,8.6,4.2
1866,Jun,6,18,169,17.5,11.4,14.5,6.1,1
1866,Jun,6,19,170,18.1,7.1,12.6,11,0.3
1866,Jun,6,20,171,20.3,13.7,17,6.6,0.3
1866,Jun,6,21,172,23.6,13.2,18.4,10.4,7
1866,Jun,6,22,173,22.4,9.1,15.8,13.3,0
1866,Jun,6,23,174,24.2,9.9,17.1,14.3,0
1866,Jun,6,24,175,24.1,10.4,17.3,13.7,0
1866,Jun,6,25,176,23.1,12.6,17.9,10.5,0
1866,Jun,6,26,177,26.9,12.7,19.8,14.2,0
1866,Jun,6,27,178,28.1,14.2,21.2,13.9,0
1866,Jun,6,28,179,27.5,13.8,20.7,13.7,0
1866,Jun,6,29,180,26.4,13.5,20,12.9,0
1866,Jun,6,30,181,27.4,12.1,19.8,15.3,12.2
1866,Jul,7,1,182,19.1,10.2,14.7,8.9,2.7
1866,Jul,7,2,183,19.6,9.6,14.6,10,4.5
1866,Jul,7,3,184,17.9,9.3,13.6,8.6,3.5
1866,Jul,7,4,185,19.2,10.4,14.8,8.8,1.8
1866,Jul,7,5,186,19.1,8.8,14,10.3,4.7
1866,Jul,7,6,187,19.6,9.5,14.6,10.1,7
1866,Jul,7,7,188,17.8,10.5,14.2,7.3,0
1866,Jul,7,8,189,19.1,14.9,17,4.2,0
1866,Jul,7,9,190,24.1,15.2,19.7,8.9,0
1866,Jul,7,10,191,26.8,13.1,20,13.7,0
1866,Jul,7,11,192,27.4,13.2,20.3,14.2,0
1866,Jul,7,12,193,29.7,14.9,22.3,14.8,0
1866,Jul,7,13,194,26.3,13.3,19.8,13,0
1866,Jul,7,14,195,26.8,12.7,19.8,14.1,0
1866,Jul,7,15,196,27.2,14.9,21.1,12.3,0
1866,Jul,7,16,197,23.3,14.4,18.9,8.9,0
1866,Jul,7,17,198,21.4,8,14.7,13.4,0
1866,Jul,7,18,199,21,8.4,14.7,12.6,0
1866,Jul,7,19,200,22.5,7.8,15.2,14.7,0
1866,Jul,7,20,201,22.5,7.9,15.2,14.6,0
1866,Jul,7,21,202,25.7,9.5,17.6,16.2,0
1866,Jul,7,22,203,21.5,7.4,14.5,14.1,0
1866,Jul,7,23,204,19.7,12.1,15.9,7.6,0
1866,Jul,7,24,205,16.6,12.2,14.4,4.4,0
1866,Jul,7,25,206,19.9,10.3,15.1,9.6,0
1866,Jul,7,26,207,22.3,13.4,17.9,8.9,0.5
1866,Jul,7,27,208,20.6,14.6,17.6,6,2.3
1866,Jul,7,28,209,20.6,14.1,17.4,6.5,19.7
1866,Jul,7,29,210,18.9,8.8,13.9,10.1,0
1866,Jul,7,30,211,19.1,7.7,13.4,11.4,1.5
1866,Jul,7,31,212,17.1,9.9,13.5,7.2,1.3
1866,Aug,8,1,213,21.8,13.8,17.8,8,12.2
1866,Aug,8,2,214,21.3,13.5,17.4,7.8,0
1866,Aug,8,3,215,21.9,10.2,16.1,11.7,0
1866,Aug,8,4,216,18.3,10.7,14.5,7.6,2.3
1866,Aug,8,5,217,18.4,10.7,14.6,7.7,0.8
1866,Aug,8,6,218,16.7,13.1,14.9,3.6,9.7
1866,Aug,8,7,219,19,8.6,13.8,10.4,0
1866,Aug,8,8,220,18,10.2,14.1,7.8,2
1866,Aug,8,9,221,18.7,9.2,14,9.5,0
1866,Aug,8,10,222,17.5,9.1,13.3,8.4,0
1866,Aug,8,11,223,20.7,11.3,16,9.4,7.3
1866,Aug,8,12,224,19.7,12.9,16.3,6.8,1
1866,Aug,8,13,225,20.9,13.6,17.3,7.3,1.8
1866,Aug,8,14,226,19.6,11.8,15.7,7.8,0
1866,Aug,8,15,227,17.5,11.3,14.4,6.2,0
1866,Aug,8,16,228,17.4,10.2,13.8,7.2,2.7
1866,Aug,8,17,229,17.9,7.4,12.7,10.5,0
1866,Aug,8,18,230,19.7,5.7,12.7,14,0
1866,Aug,8,19,231,21.3,12.4,16.9,8.9,1.5
1866,Aug,8,20,232,21.3,13.2,17.3,8.1,0
1866,Aug,8,21,233,19.1,12.4,15.8,6.7,0
1866,Aug,8,22,234,20.8,12.4,16.6,8.4,0
1866,Aug,8,23,235,23,14.8,18.9,8.2,0.8
1866,Aug,8,24,236,23.3,9.6,16.5,13.7,0
1866,Aug,8,25,237,22.4,13.2,17.8,9.2,0
1866,Aug,8,26,238,23.7,14.6,19.2,9.1,0
1866,Aug,8,27,239,21.8,12.9,17.4,8.9,0.8
1866,Aug,8,28,240,18.6,11.9,15.3,6.7,16.5
1866,Aug,8,29,241,15.8,12.2,14,3.6,12.7
1866,Aug,8,30,242,18.6,6.6,12.6,12,0
1866,Aug,8,31,243,19.7,11.3,15.5,8.4,1.8
1866,Sep,9,1,244,19.7,12.3,16,7.4,12
1866,Sep,9,2,245,18.1,7.8,13,10.3,2.3
1866,Sep,9,3,246,17.6,11.1,14.4,6.5,1.8
1866,Sep,9,4,247,19.8,16.2,18,3.6,16
1866,Sep,9,5,248,19.3,11.5,15.4,7.8,0
1866,Sep,9,6,249,19.2,13.9,16.6,5.3,11
1866,Sep,9,7,250,18.8,12.8,15.8,6,0
1866,Sep,9,8,251,16.4,10.1,13.3,6.3,1.3
1866,Sep,9,9,252,19.2,12.8,16,6.4,9.2
1866,Sep,9,10,253,18.7,11.1,14.9,7.6,2.5
1866,Sep,9,11,254,16.4,8.4,12.4,8,0
1866,Sep,9,12,255,14.8,9.7,12.3,5.1,1.3
1866,Sep,9,13,256,17,12.2,14.6,4.8,7.7
1866,Sep,9,14,257,16.4,8.4,12.4,8,0
1866,Sep,9,15,258,16.1,7.8,12,8.3,1.5
1866,Sep,9,16,259,15.3,8.9,12.1,6.4,7.7
1866,Sep,9,17,260,15.7,5.2,10.5,10.5,2.5
1866,Sep,9,18,261,16.6,11.2,13.9,5.4,1
1866,Sep,9,19,262,18.1,9.4,13.8,8.7,0
1866,Sep,9,20,263,15.3,9.7,12.5,5.6,2.9
1866,Sep,9,21,264,14.3,8.3,11.3,6,9.5
1866,Sep,9,22,265,13.4,5.6,9.5,7.8,0
1866,Sep,9,23,266,14.7,6.7,10.7,8,21.7
1866,Sep,9,24,267,14.7,4.5,9.6,10.2,0.3
1866,Sep,9,25,268,15.9,11.8,13.9,4.1,10.2
1866,Sep,9,26,269,18.1,10.5,14.3,7.6,2.9
1866,Sep,9,27,270,17.1,11.9,14.5,5.2,12.4
1866,Sep,9,28,271,17.6,12.8,15.2,4.8,0.5
1866,Sep,9,29,272,17.6,13.7,15.7,3.9,4.5
1866,Sep,9,30,273,18.1,12.8,15.5,5.3,0
1866,Oct,10,1,274,15.4,11.1,13.3,4.3,0
1866,Oct,10,2,275,16.2,12.9,14.6,3.3,0
1866,Oct,10,3,276,19.4,13.6,16.5,5.8,0
1866,Oct,10,4,277,16.5,12.9,14.7,3.6,0.3
1866,Oct,10,5,278,15.4,11.8,13.6,3.6,0
1866,Oct,10,6,279,14.4,11.5,13,2.9,0
1866,Oct,10,7,280,14.9,8.7,11.8,6.2,0
1866,Oct,10,8,281,14.5,8.2,11.4,6.3,0
1866,Oct,10,9,282,14.9,9.8,12.4,5.1,0
1866,Oct,10,10,283,14.9,8.7,11.8,6.2,0
1866,Oct,10,11,284,13.7,9.5,11.6,4.2,0
1866,Oct,10,12,285,14.2,9,11.6,5.2,0
1866,Oct,10,13,286,14.2,7.9,11.1,6.3,0
1866,Oct,10,14,287,12.1,0.8,6.5,11.3,0.5
1866,Oct,10,15,288,11.7,0.4,6.1,11.3,0
1866,Oct,10,16,289,11.1,1,6.1,10.1,0
1866,Oct,10,17,290,12.7,8.5,10.6,4.2,4
1866,Oct,10,18,291,16.6,9.6,13.1,7,5.2
1866,Oct,10,19,292,18.3,12.6,15.5,5.7,0
1866,Oct,10,20,293,16.7,13.1,14.9,3.6,1.5
1866,Oct,10,21,294,17.7,13.3,15.5,4.4,12.7
1866,Oct,10,22,295,14.4,4,9.2,10.4,12.9
1866,Oct,10,23,296,14.9,9.6,12.3,5.3,0
1866,Oct,10,24,297,14.4,6.2,10.3,8.2,10
1866,Oct,10,25,298,8.8,5.9,7.4,2.9,2.5
1866,Oct,10,26,299,10.4,2.9,6.7,7.5,0
1866,Oct,10,27,300,11.6,8.6,10.1,3,2
1866,Oct,10,28,301,12.2,1.7,7,10.5,0
1866,Oct,10,29,302,12.2,7.9,10.1,4.3,0
1866,Oct,10,30,303,14.4,1.9,8.2,12.5,0.8
1866,Oct,10,31,304,11.8,5.2,8.5,6.6,0
1866,Nov,11,1,305,13.8,8.3,11.1,5.5,0
1866,Nov,11,2,306,16.1,10.6,13.4,5.5,1.5
1866,Nov,11,3,307,14.3,3.9,9.1,10.4,0.5
1866,Nov,11,4,308,13.3,9.4,11.4,3.9,0
1866,Nov,11,5,309,14.4,8.3,11.4,6.1,0
1866,Nov,11,6,310,13.8,8.7,11.3,5.1,0
1866,Nov,11,7,311,13.4,10,11.7,3.4,0
1866,Nov,11,8,312,13.8,2.9,8.4,10.9,6.2
1866,Nov,11,9,313,9.4,-1.7,3.9,11.1,0
1866,Nov,11,10,314,13.3,0.6,7,12.7,9.2
1866,Nov,11,11,315,13.8,5,9.4,8.8,0
1866,Nov,11,12,316,14.2,10,12.1,4.2,12
1866,Nov,11,13,317,13.2,5,9.1,8.2,0
1866,Nov,11,14,318,9.4,1.2,5.3,8.2,0
1866,Nov,11,15,319,12.5,6.7,9.6,5.8,0
1866,Nov,11,16,320,13.3,-0.2,6.6,13.5,2
1866,Nov,11,17,321,10.4,0,5.2,10.4,5.7
