ID,Sex,Age,EthnicGroup,Education,SES,DeprivationIndex,bcsvictim,effectx,fairx,confx,antisocx
136261090.00,2.00,18.00,1.00,3.00,5.00,3.00,1.00,-0.74,9999.00,0.33,0.44
136261130.00,1.00,72.00,1.00,1.00,2.00,1.00,0.00,-1.37,0.41,-0.57,1.76
136261170.00,1.00,49.00,1.00,4.00,1.00,4.00,0.00,-0.14,0.12,-0.61,0.05
136261210.00,1.00,47.00,1.00,4.00,3.00,4.00,1.00,-0.20,9999.00,0.33,0.01
136261250.00,2.00,71.00,1.00,4.00,1.00,4.00,0.00,-1.35,9999.00,-0.82,-0.51
136261290.00,2.00,58.00,1.00,1.00,1.00,4.00,0.00,-0.17,9999.00,0.37,0.30
136262010.00,2.00,32.00,1.00,4.00,1.00,3.00,0.00,-0.45,0.25,0.60,0.74
136262090.00,1.00,43.00,1.00,2.00,4.00,3.00,0.00,-0.17,0.60,0.37,0.83
136262130.00,1.00,41.00,1.00,4.00,1.00,3.00,0.00,9999.00,9999.00,0.82,-0.71
136262170.00,1.00,50.00,1.00,4.00,1.00,5.00,0.00,0.43,9999.00,9999.00,0.00
136262210.00,2.00,25.00,1.00,3.00,2.00,5.00,0.00,0.76,9999.00,-1.07,-0.94
136262250.00,2.00,57.00,1.00,4.00,1.00,3.00,0.00,9999.00,9999.00,-0.85,-0.20
136262290.00,2.00,58.00,1.00,4.00,8.00,3.00,1.00,-0.45,-0.65,-0.32,0.48
136263010.00,2.00,39.00,1.00,4.00,3.00,4.00,0.00,-1.07,9999.00,0.12,-1.22
136263050.00,2.00,27.00,1.00,3.00,5.00,4.00,0.00,-1.34,-0.53,-1.04,0.70
136263090.00,2.00,30.00,1.00,4.00,1.00,4.00,0.00,1.06,0.43,0.13,-0.52
136263130.00,2.00,84.00,1.00,4.00,1.00,5.00,0.00,-1.35,9999.00,-0.33,9999.00
136263170.00,1.00,45.00,1.00,4.00,1.00,5.00,0.00,1.01,0.95,1.28,-1.22
136263210.00,2.00,70.00,1.00,2.00,2.00,4.00,0.00,-1.02,9999.00,0.10,9999.00
136263250.00,2.00,39.00,1.00,4.00,1.00,4.00,0.00,9999.00,-0.50,9999.00,-1.22
136263330.00,1.00,30.00,1.00,4.00,1.00,3.00,0.00,-0.15,-0.68,-0.32,-0.27
136264010.00,1.00,77.00,1.00,1.00,2.00,9999.00,0.00,9999.00,9999.00,-0.37,-0.34
136264090.00,1.00,68.00,1.00,1.00,3.00,9999.00,0.00,9999.00,-0.86,-0.11,-1.22
136264130.00,2.00,56.00,1.00,1.00,3.00,9999.00,0.00,9999.00,9999.00,1.02,0.71
136264170.00,1.00,39.00,1.00,3.00,3.00,9999.00,0.00,-1.34,0.13,-1.07,-1.22
136264250.00,2.00,77.00,1.00,4.00,3.00,9999.00,0.00,1.90,9999.00,2.21,0.73
136265090.00,1.00,17.00,1.00,2.00,5.00,9999.00,0.00,-0.78,-0.86,-0.12,1.96
136265130.00,2.00,33.00,1.00,2.00,5.00,9999.00,0.00,9999.00,9999.00,-0.32,1.01
136265170.00,2.00,38.00,1.00,2.00,5.00,9999.00,1.00,-0.47,-0.68,-0.11,1.46
136265250.00,2.00,19.00,1.00,4.00,5.00,9999.00,0.00,0.40,9999.00,2.20,2.16
136265330.00,1.00,71.00,1.00,3.00,3.00,9999.00,0.00,1.87,0.93,2.92,1.78
136266010.00,2.00,73.00,1.00,1.00,3.00,9999.00,0.00,0.13,9999.00,-0.37,-1.00
136266090.00,2.00,67.00,1.00,2.00,2.00,9999.00,0.00,-0.19,9999.00,-1.28,-0.94
136266170.00,2.00,74.00,1.00,4.00,3.00,9999.00,0.00,9999.00,9999.00,0.19,0.01
136266210.00,2.00,80.00,1.00,4.00,1.00,9999.00,0.00,9999.00,9999.00,9999.00,0.01
136266250.00,2.00,72.00,1.00,1.00,5.00,9999.00,0.00,9999.00,9999.00,-0.86,-0.26
136266290.00,2.00,63.00,1.00,1.00,5.00,9999.00,0.00,0.14,0.92,-1.02,0.01
136267010.00,2.00,64.00,1.00,4.00,2.00,9999.00,0.00,9999.00,9999.00,0.13,-1.00
136267050.00,2.00,90.00,1.00,4.00,1.00,9999.00,0.00,9999.00,-0.73,9999.00,-1.22
136267090.00,1.00,73.00,1.00,1.00,5.00,9999.00,0.00,2.18,-0.16,-0.36,-1.22
136267130.00,1.00,46.00,1.00,3.00,3.00,9999.00,0.00,0.14,9999.00,0.71,1.18
136267210.00,2.00,28.00,1.00,3.00,4.00,9999.00,0.00,0.12,0.09,1.08,0.49
136267290.00,2.00,35.00,1.00,4.00,1.00,9999.00,0.00,-0.77,-1.01,-0.32,-1.22
136267310.00,1.00,39.00,1.00,3.00,3.00,9999.00,0.00,9999.00,9999.00,-0.12,0.30
136267330.00,2.00,74.00,1.00,4.00,1.00,9999.00,0.00,9999.00,-0.53,-0.81,-1.22
136268010.00,2.00,50.00,1.00,4.00,3.00,9999.00,0.00,-0.20,-0.53,0.38,-1.22
136268050.00,2.00,65.00,1.00,4.00,1.00,9999.00,0.00,-0.47,-0.50,-0.32,-1.22
136268090.00,2.00,84.00,1.00,1.00,2.00,9999.00,0.00,9999.00,9999.00,-1.31,9999.00
136268130.00,1.00,67.00,1.00,4.00,1.00,9999.00,0.00,-0.18,-0.41,-0.11,-1.22
136268170.00,2.00,77.00,1.00,1.00,1.00,9999.00,0.00,0.72,0.31,-0.32,-1.22
136268210.00,1.00,74.00,1.00,1.00,5.00,9999.00,0.00,-2.52,9999.00,-0.57,-1.22
136268290.00,2.00,75.00,1.00,4.00,1.00,9999.00,0.00,0.41,0.19,-0.83,-0.51
136269010.00,1.00,62.00,1.00,4.00,1.00,9999.00,0.00,-0.46,0.56,-0.12,1.27
136269050.00,1.00,52.00,1.00,1.00,5.00,9999.00,0.00,-0.75,9999.00,0.52,0.59
136269090.00,1.00,86.00,1.00,1.00,1.00,9999.00,0.00,1.31,0.50,-0.32,-1.22
136269130.00,2.00,56.00,1.00,2.00,4.00,9999.00,0.00,0.14,-0.50,-0.08,1.03
136269170.00,2.00,28.00,1.00,3.00,5.00,9999.00,0.00,0.14,-0.14,-0.77,0.97
136269210.00,1.00,55.00,1.00,2.00,5.00,9999.00,0.00,0.39,1.65,-0.36,0.29
136269330.00,2.00,46.00,1.00,2.00,2.00,9999.00,0.00,-0.47,-0.35,-0.12,1.67
136270010.00,1.00,34.00,1.00,1.00,1.00,9999.00,0.00,0.10,0.82,1.79,-1.00
136270050.00,2.00,29.00,1.00,4.00,1.00,9999.00,0.00,9999.00,9999.00,9999.00,-0.94
136270090.00,2.00,54.00,1.00,1.00,5.00,9999.00,0.00,9999.00,9999.00,-1.52,1.65
136270130.00,1.00,63.00,1.00,1.00,5.00,9999.00,1.00,1.90,2.45,1.78,0.96
136270170.00,1.00,62.00,1.00,1.00,5.00,9999.00,0.00,9999.00,9999.00,9999.00,-0.49
136270210.00,1.00,43.00,1.00,1.00,3.00,9999.00,0.00,0.40,9999.00,1.33,-0.78
136270250.00,1.00,44.00,1.00,3.00,4.00,9999.00,0.00,0.42,-0.59,-0.57,1.67
136270290.00,2.00,25.00,1.00,4.00,5.00,9999.00,0.00,9999.00,1.21,1.57,0.73
136270370.00,1.00,30.00,1.00,3.00,4.00,9999.00,0.00,1.06,9999.00,0.39,1.23
136271010.00,2.00,80.00,1.00,3.00,4.00,9999.00,0.00,9999.00,-0.35,-0.57,-1.22
136271050.00,2.00,42.00,1.00,4.00,1.00,9999.00,1.00,-0.17,0.41,-0.38,0.44
136271130.00,1.00,52.00,1.00,3.00,1.00,9999.00,1.00,-0.47,0.74,0.17,-0.50
136271170.00,2.00,67.00,1.00,4.00,1.00,9999.00,0.00,-0.47,9999.00,-0.08,-1.00
136271210.00,1.00,39.00,1.00,3.00,1.00,9999.00,0.00,1.01,0.72,0.38,-0.04
136271250.00,2.00,66.00,1.00,5.00,3.00,9999.00,1.00,0.14,9999.00,-1.52,1.02
136271290.00,2.00,67.00,1.00,4.00,1.00,9999.00,0.00,-0.75,9999.00,0.33,9999.00
136272010.00,2.00,74.00,1.00,1.00,5.00,9999.00,0.00,1.01,9999.00,3.13,-0.99
136272050.00,2.00,26.00,1.00,4.00,5.00,9999.00,0.00,0.68,9999.00,1.07,1.87
136272130.00,1.00,23.00,1.00,5.00,4.00,9999.00,0.00,9999.00,-0.35,-0.33,-0.04
136272170.00,2.00,35.00,1.00,1.00,5.00,9999.00,0.00,0.42,9999.00,0.61,1.21
136272210.00,2.00,47.00,1.00,3.00,2.00,9999.00,0.00,9999.00,-0.31,-0.12,-1.22
136272250.00,2.00,35.00,1.00,2.00,5.00,9999.00,0.00,1.89,1.21,9999.00,0.23
136272330.00,1.00,40.00,1.00,2.00,5.00,9999.00,0.00,0.39,9999.00,1.46,-0.57
136273090.00,2.00,62.00,1.00,3.00,1.00,9999.00,0.00,9999.00,-0.17,-0.11,-0.30
136273130.00,1.00,31.00,1.00,4.00,2.00,9999.00,1.00,1.90,0.13,0.85,2.45
136273210.00,1.00,22.00,1.00,3.00,4.00,9999.00,0.00,-1.95,-2.54,-1.47,-0.53
136273250.00,2.00,85.00,1.00,4.00,1.00,9999.00,0.00,9999.00,9999.00,-0.81,0.75
136273290.00,2.00,23.00,1.00,4.00,5.00,9999.00,0.00,0.14,0.95,0.99,0.44
136274010.00,2.00,9999.00,4.00,4.00,6.00,1.00,0.00,9999.00,9999.00,-0.32,-0.73
136274170.00,1.00,53.00,1.00,2.00,3.00,3.00,1.00,9999.00,9999.00,0.76,0.01
136274250.00,1.00,76.00,1.00,5.00,1.00,2.00,0.00,1.29,0.94,-0.57,-0.50
136274290.00,1.00,60.00,1.00,3.00,4.00,5.00,0.00,9999.00,0.97,0.10,-0.94
136275010.00,2.00,57.00,4.00,4.00,1.00,1.00,0.00,0.41,9999.00,-0.57,-0.24
136275050.00,1.00,19.00,1.00,2.00,5.00,5.00,1.00,-0.77,-0.86,-1.22,1.20
136275250.00,2.00,38.00,3.00,4.00,1.00,4.00,0.00,9999.00,-1.49,-0.52,0.23
136275290.00,2.00,46.00,1.00,3.00,2.00,4.00,0.00,9999.00,-2.48,-0.57,-0.26
136276050.00,1.00,65.00,1.00,1.00,4.00,5.00,0.00,1.90,0.45,0.07,-1.22
136276090.00,1.00,50.00,1.00,2.00,5.00,2.00,0.00,-0.47,-0.17,-0.33,9999.00
136276250.00,1.00,22.00,1.00,5.00,1.00,2.00,0.00,-0.45,-0.02,1.09,-1.22
136276290.00,1.00,81.00,1.00,1.00,1.00,4.00,1.00,0.72,9999.00,-1.23,-0.05
136277010.00,1.00,85.00,1.00,1.00,5.00,1.00,0.00,-0.12,9999.00,-0.16,-0.20
136277050.00,2.00,66.00,1.00,1.00,4.00,4.00,0.00,1.01,0.74,-1.52,-0.51
136277090.00,2.00,27.00,1.00,2.00,6.00,1.00,1.00,-0.42,1.34,0.58,2.99
136277130.00,2.00,38.00,4.00,1.00,6.00,2.00,0.00,9999.00,-1.09,-1.72,-1.22
136277170.00,2.00,82.00,1.00,1.00,5.00,3.00,0.00,0.44,0.74,-0.61,9999.00
136277290.00,2.00,66.00,1.00,4.00,1.00,2.00,1.00,0.42,2.08,9999.00,1.91
136278010.00,2.00,41.00,1.00,1.00,6.00,1.00,0.00,0.41,-0.68,9999.00,-0.73
136278050.00,1.00,45.00,4.00,2.00,1.00,1.00,0.00,9999.00,-0.47,0.10,0.20
136278090.00,2.00,26.00,1.00,4.00,2.00,1.00,0.00,9999.00,9999.00,-1.28,2.16
136278130.00,1.00,43.00,4.00,5.00,5.00,1.00,0.00,9999.00,9999.00,9999.00,-1.22
136278170.00,1.00,39.00,1.00,3.00,4.00,2.00,1.00,1.90,0.67,0.13,0.80
136278210.00,1.00,28.00,4.00,4.00,2.00,3.00,0.00,9999.00,-0.74,0.15,0.23
136278250.00,2.00,42.00,2.00,2.00,2.00,3.00,0.00,1.35,9999.00,0.17,-1.00
136278290.00,2.00,43.00,3.00,1.00,5.00,2.00,1.00,0.11,-0.35,0.43,9999.00
136279090.00,2.00,49.00,1.00,1.00,1.00,5.00,0.00,-0.75,-0.28,-0.32,0.53
136279130.00,1.00,47.00,3.00,4.00,1.00,5.00,0.00,9999.00,-1.01,-1.23,-0.47
136279170.00,1.00,17.00,1.00,2.00,1.00,5.00,0.00,9999.00,-0.81,-0.32,-0.67
136279250.00,2.00,74.00,3.00,1.00,3.00,3.00,0.00,9999.00,9999.00,-1.72,-1.00
136280010.00,1.00,50.00,1.00,4.00,1.00,5.00,0.00,-1.34,-1.85,-1.48,0.01
136280130.00,1.00,89.00,1.00,1.00,5.00,4.00,0.00,9999.00,9999.00,-0.57,-0.97
136280170.00,2.00,46.00,1.00,2.00,2.00,5.00,0.00,0.13,-0.06,-0.77,0.23
136280210.00,1.00,44.00,1.00,4.00,1.00,5.00,1.00,0.11,9999.00,0.58,0.02
136280290.00,1.00,53.00,3.00,4.00,1.00,5.00,0.00,0.40,9999.00,0.13,-0.27
136281130.00,1.00,38.00,1.00,4.00,1.00,4.00,1.00,-0.75,-0.86,-0.32,0.44
136281170.00,2.00,59.00,1.00,2.00,3.00,4.00,0.00,0.43,9999.00,1.01,1.18
136281250.00,1.00,22.00,4.00,4.00,7.00,2.00,0.00,-1.34,-0.53,-0.32,0.23
136281290.00,1.00,69.00,1.00,1.00,5.00,3.00,1.00,1.60,1.25,9999.00,-0.48
136282010.00,2.00,76.00,1.00,5.00,2.00,1.00,0.00,-0.14,9999.00,-0.42,0.66
136282090.00,2.00,57.00,3.00,1.00,6.00,1.00,0.00,-1.34,-0.38,-0.35,-0.05
136282130.00,2.00,48.00,1.00,5.00,1.00,1.00,0.00,-0.17,-0.53,1.27,1.46
136282170.00,2.00,60.00,1.00,5.00,3.00,1.00,0.00,0.99,1.00,2.68,0.66
136282210.00,2.00,35.00,4.00,4.00,1.00,1.00,1.00,-1.34,-0.68,-1.72,0.44
136283090.00,1.00,26.00,1.00,4.00,2.00,1.00,0.00,-0.18,-0.86,-0.12,-1.22
136283130.00,2.00,43.00,1.00,4.00,1.00,1.00,1.00,1.32,-0.35,0.98,2.21
136283210.00,2.00,39.00,1.00,4.00,1.00,2.00,1.00,-0.13,-1.31,-1.27,-0.29
136283290.00,2.00,50.00,5.00,4.00,3.00,1.00,0.00,1.01,9999.00,-0.32,2.65
136284010.00,1.00,93.00,3.00,1.00,5.00,2.00,0.00,9999.00,9999.00,-0.32,0.53
136284050.00,2.00,44.00,3.00,1.00,1.00,3.00,0.00,9999.00,9999.00,-0.32,0.53
136284090.00,2.00,25.00,1.00,4.00,3.00,2.00,0.00,9999.00,9999.00,0.17,9999.00
136284130.00,1.00,24.00,4.00,2.00,5.00,2.00,0.00,-2.48,9999.00,-0.32,-0.79
136284170.00,2.00,55.00,1.00,1.00,2.00,2.00,0.00,-1.93,-1.73,-1.27,9999.00
136284210.00,1.00,80.00,3.00,4.00,2.00,2.00,0.00,9999.00,-0.86,0.17,-0.53
136284250.00,1.00,75.00,1.00,1.00,2.00,2.00,0.00,0.43,9999.00,-0.77,0.31
136284290.00,1.00,26.00,1.00,4.00,4.00,2.00,0.00,1.90,0.88,2.50,1.97
136285090.00,2.00,61.00,2.00,1.00,5.00,2.00,0.00,0.40,9999.00,-0.88,0.70
136285130.00,1.00,63.00,3.00,4.00,1.00,4.00,0.00,-1.34,-0.86,-0.32,-0.45
136285170.00,2.00,69.00,1.00,4.00,2.00,2.00,0.00,0.38,9999.00,-0.16,0.49
136285210.00,2.00,66.00,1.00,4.00,1.00,2.00,0.00,-1.05,-0.86,-0.32,-0.40
136285290.00,2.00,70.00,1.00,4.00,3.00,4.00,0.00,9999.00,-1.55,-1.51,-0.44
136286050.00,2.00,93.00,1.00,1.00,2.00,3.00,0.00,2.18,9999.00,9999.00,9999.00
136286090.00,2.00,70.00,4.00,3.00,2.00,3.00,0.00,9999.00,9999.00,9999.00,9999.00
136286130.00,1.00,28.00,1.00,4.00,1.00,1.00,0.00,0.10,-0.86,0.14,0.23
136286170.00,1.00,29.00,1.00,4.00,1.00,2.00,0.00,-2.23,-2.00,-1.72,-0.27
136286290.00,1.00,61.00,5.00,4.00,5.00,1.00,0.00,1.03,0.01,0.12,-0.51
136287050.00,1.00,47.00,2.00,4.00,3.00,1.00,1.00,9999.00,9999.00,-1.72,1.45
136287130.00,1.00,42.00,1.00,1.00,5.00,1.00,1.00,9999.00,9999.00,-0.32,9999.00
136287250.00,1.00,72.00,1.00,2.00,3.00,2.00,0.00,9999.00,9999.00,9999.00,0.23
136287290.00,2.00,33.00,4.00,4.00,2.00,1.00,0.00,-0.75,9999.00,-0.32,0.23
136287330.00,1.00,67.00,1.00,1.00,5.00,1.00,0.00,9999.00,9999.00,-0.32,0.44
136288010.00,2.00,77.00,1.00,4.00,1.00,3.00,0.00,1.05,0.81,0.58,-0.25
136288050.00,1.00,34.00,3.00,4.00,1.00,2.00,0.00,0.15,9999.00,0.33,0.02
136288130.00,1.00,51.00,1.00,4.00,1.00,2.00,0.00,-0.44,-0.61,-0.79,0.93
136288250.00,2.00,25.00,1.00,4.00,7.00,3.00,0.00,9999.00,9999.00,-0.53,0.71
136288290.00,2.00,67.00,1.00,4.00,1.00,3.00,0.00,0.42,9999.00,0.82,0.28
136289010.00,2.00,26.00,1.00,4.00,1.00,2.00,1.00,9999.00,9999.00,-0.32,1.66
136289050.00,1.00,32.00,1.00,4.00,1.00,1.00,1.00,-0.79,9999.00,-0.32,-0.01
136289090.00,1.00,45.00,1.00,5.00,1.00,2.00,1.00,0.11,-0.35,0.77,1.91
136289170.00,2.00,55.00,1.00,3.00,2.00,1.00,1.00,1.90,0.19,0.62,9999.00
136289250.00,1.00,69.00,1.00,4.00,1.00,3.00,1.00,9999.00,-2.01,-0.82,9999.00
136289290.00,2.00,9999.00,5.00,4.00,6.00,2.00,0.00,2.18,1.96,2.76,-0.28
136290050.00,2.00,23.00,3.00,3.00,1.00,2.00,0.00,0.12,-0.59,-0.08,0.22
136290090.00,2.00,22.00,4.00,4.00,2.00,1.00,1.00,-0.77,-1.55,0.82,9999.00
136290130.00,1.00,38.00,1.00,4.00,2.00,2.00,0.00,-1.93,-1.21,-0.08,1.87
136290170.00,2.00,42.00,1.00,4.00,1.00,2.00,0.00,-1.64,-1.58,-0.15,0.01
136291010.00,2.00,83.00,1.00,4.00,1.00,4.00,0.00,9999.00,9999.00,9999.00,-0.79
136291050.00,1.00,53.00,1.00,3.00,4.00,2.00,0.00,-1.04,-0.35,0.37,0.49
136291090.00,2.00,64.00,1.00,2.00,5.00,1.00,0.00,0.70,0.41,-0.61,1.65
136291130.00,1.00,53.00,1.00,4.00,5.00,1.00,1.00,1.88,0.76,3.87,1.49
136291210.00,2.00,62.00,1.00,2.00,5.00,2.00,0.00,9999.00,9999.00,1.01,2.41
136291250.00,2.00,67.00,1.00,1.00,5.00,1.00,0.00,9999.00,9999.00,0.42,1.37
136291290.00,2.00,88.00,1.00,1.00,5.00,2.00,1.00,-0.46,0.23,-0.57,0.99
136292210.00,1.00,26.00,1.00,3.00,1.00,1.00,0.00,-1.64,-1.36,-0.32,0.18
136292290.00,2.00,53.00,1.00,1.00,5.00,1.00,0.00,-0.48,-1.47,-1.52,9999.00
136293010.00,2.00,53.00,1.00,4.00,1.00,2.00,0.00,0.71,1.23,0.16,-0.18
136293090.00,2.00,26.00,1.00,2.00,6.00,2.00,0.00,1.03,9999.00,0.07,-0.72
136293170.00,2.00,74.00,1.00,1.00,2.00,3.00,0.00,9999.00,-0.26,-0.61,-1.00
136293210.00,2.00,38.00,1.00,3.00,5.00,1.00,0.00,9999.00,9999.00,1.07,-1.00
136293290.00,2.00,68.00,1.00,1.00,2.00,2.00,0.00,9999.00,9999.00,-0.11,-1.22
136294050.00,2.00,47.00,1.00,1.00,3.00,1.00,0.00,-0.76,0.28,-0.07,2.97
136294090.00,2.00,40.00,1.00,1.00,5.00,1.00,0.00,-0.79,9999.00,-0.32,-1.22
136294170.00,2.00,48.00,1.00,1.00,6.00,1.00,1.00,9999.00,9999.00,-0.53,-0.67
136294210.00,1.00,68.00,1.00,1.00,4.00,1.00,0.00,0.43,-0.35,-0.12,0.45
136294250.00,1.00,69.00,1.00,1.00,4.00,2.00,0.00,-1.36,9999.00,-0.57,-0.70
136294290.00,2.00,81.00,1.00,4.00,1.00,2.00,0.00,0.14,0.79,-0.57,0.23
136295010.00,2.00,49.00,1.00,2.00,5.00,2.00,0.00,0.42,0.21,1.70,1.62
136295050.00,1.00,22.00,9999.00,2.00,8.00,2.00,0.00,9999.00,9999.00,9999.00,9999.00
136295090.00,1.00,61.00,1.00,3.00,2.00,2.00,0.00,0.13,9999.00,0.81,-0.52
136295130.00,2.00,48.00,1.00,1.00,5.00,1.00,0.00,0.49,9999.00,1.72,0.94
136295170.00,1.00,83.00,1.00,1.00,5.00,2.00,0.00,9999.00,9999.00,-1.32,9999.00
136295210.00,2.00,37.00,1.00,4.00,1.00,4.00,0.00,0.46,9999.00,0.54,0.25
136295250.00,2.00,68.00,1.00,1.00,5.00,4.00,0.00,9999.00,9999.00,-1.12,-1.00
136295290.00,1.00,31.00,1.00,1.00,4.00,3.00,0.00,1.02,9999.00,0.27,9999.00
136296090.00,1.00,38.00,3.00,1.00,4.00,1.00,0.00,9999.00,9999.00,9999.00,-0.55
136296130.00,1.00,47.00,1.00,1.00,5.00,2.00,1.00,1.29,9999.00,0.13,-1.00
136296170.00,2.00,32.00,1.00,4.00,5.00,3.00,0.00,-0.77,-1.01,-0.32,-0.24
136296210.00,2.00,30.00,1.00,3.00,5.00,3.00,0.00,0.42,-0.35,0.17,2.19
136297010.00,1.00,32.00,1.00,2.00,4.00,1.00,0.00,0.42,9999.00,9999.00,-0.74
136297170.00,1.00,50.00,1.00,4.00,1.00,1.00,0.00,-1.03,-0.11,-0.32,-1.22
136298010.00,2.00,63.00,1.00,4.00,2.00,3.00,0.00,0.10,-0.02,-1.48,-1.22
136298090.00,2.00,61.00,1.00,1.00,4.00,2.00,0.00,1.02,0.95,2.22,0.66
136298130.00,1.00,30.00,1.00,3.00,3.00,3.00,0.00,1.90,9999.00,0.37,-0.21
136298170.00,1.00,57.00,1.00,3.00,5.00,2.00,0.00,-0.10,-0.02,-0.77,-0.74
136298210.00,2.00,42.00,1.00,4.00,1.00,4.00,0.00,0.14,0.16,-0.27,-0.05
136298250.00,1.00,62.00,1.00,1.00,3.00,3.00,0.00,-1.34,-0.68,-0.32,-0.97
136299010.00,2.00,86.00,1.00,1.00,5.00,5.00,0.00,-0.47,-0.35,-0.11,0.23
136299130.00,1.00,71.00,1.00,4.00,1.00,4.00,0.00,9999.00,-0.17,-0.57,0.28
136299170.00,1.00,76.00,1.00,3.00,2.00,4.00,0.00,9999.00,9999.00,0.29,-1.00
136299250.00,2.00,28.00,1.00,4.00,4.00,5.00,1.00,0.43,0.85,1.78,0.70
136300010.00,2.00,52.00,1.00,2.00,2.00,3.00,0.00,9999.00,9999.00,-1.06,-1.22
136300050.00,2.00,56.00,1.00,1.00,5.00,1.00,0.00,9999.00,0.45,-1.72,-0.11
136300090.00,2.00,41.00,1.00,4.00,1.00,2.00,0.00,0.42,9999.00,0.13,-1.00
136300130.00,2.00,35.00,1.00,4.00,1.00,1.00,0.00,9999.00,0.56,1.09,0.79
136300170.00,1.00,43.00,1.00,1.00,5.00,2.00,0.00,-1.04,9999.00,-0.99,-1.22
136300290.00,2.00,52.00,1.00,3.00,5.00,1.00,1.00,9999.00,9999.00,-1.02,-0.26
136301010.00,1.00,79.00,1.00,1.00,4.00,5.00,0.00,9999.00,9999.00,-1.52,-1.00
136301050.00,1.00,66.00,1.00,1.00,5.00,3.00,0.00,-0.14,9999.00,-0.16,0.23
136301090.00,1.00,25.00,1.00,2.00,5.00,2.00,1.00,0.11,9999.00,0.61,0.44
136301130.00,1.00,29.00,1.00,2.00,6.00,1.00,0.00,0.37,2.43,1.40,1.49
136301170.00,1.00,35.00,1.00,1.00,3.00,4.00,0.00,2.18,9999.00,1.26,0.00
136301210.00,2.00,74.00,1.00,1.00,5.00,2.00,0.00,0.73,1.17,-0.32,0.96
136301250.00,1.00,71.00,1.00,2.00,3.00,4.00,0.00,0.43,1.65,-0.08,-1.22
136301290.00,2.00,37.00,1.00,4.00,1.00,1.00,0.00,0.40,9999.00,0.09,1.18
136302010.00,1.00,41.00,1.00,2.00,5.00,2.00,0.00,-1.34,9999.00,-1.52,-1.22
136302050.00,1.00,82.00,1.00,4.00,1.00,3.00,0.00,0.71,1.07,0.58,-0.56
136302090.00,2.00,25.00,1.00,4.00,4.00,3.00,0.00,1.60,9999.00,1.23,1.73
136302210.00,2.00,69.00,1.00,1.00,5.00,4.00,0.00,9999.00,9999.00,-0.36,9999.00
136302250.00,1.00,66.00,1.00,2.00,5.00,2.00,0.00,0.40,-0.68,-1.07,-0.29
136302290.00,2.00,54.00,1.00,2.00,4.00,3.00,0.00,1.62,1.16,-0.42,-0.33
136303050.00,2.00,63.00,1.00,3.00,4.00,2.00,0.00,1.03,1.43,1.73,0.00
136303210.00,1.00,44.00,1.00,4.00,1.00,5.00,0.00,0.09,-0.86,9999.00,-1.22
136303250.00,2.00,50.00,1.00,1.00,5.00,3.00,0.00,1.32,0.04,-0.32,-1.22
136303290.00,2.00,21.00,1.00,3.00,5.00,2.00,0.00,9999.00,9999.00,-0.83,-0.78
136304010.00,1.00,34.00,1.00,3.00,4.00,1.00,1.00,9999.00,9999.00,-0.57,2.89
136304050.00,2.00,70.00,1.00,1.00,2.00,2.00,0.00,1.90,0.52,-0.32,-0.97
136304130.00,2.00,52.00,1.00,2.00,5.00,2.00,0.00,0.75,-0.35,-0.32,9999.00
136304250.00,2.00,34.00,1.00,4.00,1.00,4.00,0.00,0.13,0.37,0.13,0.74
136304290.00,2.00,59.00,1.00,1.00,5.00,1.00,1.00,9999.00,9999.00,1.97,1.72
136305010.00,2.00,38.00,1.00,2.00,2.00,2.00,0.00,-0.47,-0.68,-0.32,0.98
136305090.00,1.00,43.00,1.00,3.00,4.00,4.00,1.00,9999.00,9999.00,0.17,0.01
136305130.00,2.00,70.00,1.00,2.00,4.00,5.00,0.00,9999.00,9999.00,-0.62,-1.22
136305170.00,1.00,49.00,1.00,3.00,3.00,1.00,0.00,-0.76,-0.49,-1.07,1.04
136305210.00,2.00,57.00,1.00,3.00,1.00,3.00,0.00,1.34,0.25,-0.32,0.96
136305250.00,1.00,47.00,1.00,2.00,1.00,5.00,0.00,-0.47,-0.26,-0.60,-0.53
136305290.00,2.00,31.00,1.00,2.00,3.00,2.00,0.00,0.09,-0.68,0.13,-0.29
136306010.00,2.00,72.00,1.00,1.00,6.00,1.00,0.00,9999.00,9999.00,9999.00,-1.22
136306050.00,2.00,42.00,1.00,2.00,1.00,1.00,0.00,0.69,0.28,0.30,1.03
136306170.00,2.00,35.00,1.00,3.00,2.00,2.00,1.00,-1.34,-0.17,-1.02,-0.26
136306210.00,1.00,44.00,1.00,4.00,2.00,2.00,0.00,-0.77,-0.65,0.33,0.00
136306290.00,1.00,38.00,5.00,1.00,5.00,2.00,0.00,9999.00,9999.00,-1.06,-1.22
136307010.00,1.00,54.00,3.00,1.00,4.00,2.00,1.00,9999.00,-0.68,-0.32,-0.49
136307050.00,1.00,68.00,1.00,1.00,5.00,1.00,1.00,1.58,-0.21,-0.08,1.67
136307130.00,1.00,73.00,1.00,1.00,5.00,1.00,0.00,9999.00,0.05,-0.32,-0.26
136307170.00,2.00,25.00,3.00,4.00,3.00,2.00,0.00,9999.00,9999.00,9999.00,0.53
136307290.00,1.00,29.00,4.00,4.00,5.00,1.00,1.00,-0.48,0.13,0.84,1.76
136308010.00,2.00,75.00,2.00,1.00,5.00,1.00,0.00,9999.00,9999.00,0.84,1.71
