ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,effectx,fairx,confx,antisocx
136421210.0,Male,36.0,3,White,University,3.0,3.0,1.0,-0.1869533630990941,-0.21026699598683746,-0.39996118044802453,-0.05
136421250.0,Female,34.0,2,White,University,1.0,2.0,1.0,-0.16698860116146064,,1.2752353089562596,0.67
136421290.0,Male,33.0,2,Asian or Asian British,University,7.0,3.0,0.0,0.3820423521234596,,-0.14614353053828452,
136422010.0,Male,38.0,3,White,University,5.0,2.0,0.0,,-2.0957368068246973,-0.9786654222422317,-0.08
136422050.0,Female,28.0,2,Chinese or other,ALevel,1.0,1.0,0.0,0.10253568499659113,-0.11903458578500552,3.1331805062955564,2.47
136422090.0,Female,31.0,2,White,University,3.0,2.0,1.0,,,-0.35935035646246616,1.51
136422130.0,Male,52.0,4,Mixed,None,5.0,2.0,1.0,-0.47644241119477926,-0.2508147338543183,-0.35935035646246616,-0.75
136422210.0,Male,90.0,7,White,None,5.0,1.0,0.0,-0.4464952682883291,-0.45355342319172254,-0.3187395324769078,-1.22
136422250.0,Male,62.0,5,White,GCSE,5.0,1.0,0.0,,,-1.354315544108647,-0.56
136423050.0,Female,24.0,1,Asian or Asian British,GCSE,5.0,1.0,0.0,,-0.8793046708002716,2.300658614591609,2.57
136423090.0,Male,53.0,4,Asian or Asian British,Other,6.0,1.0,0.0,-1.3449095554818349,-0.7272506537972183,1.6102746068371165,0.91
136423130.0,Male,68.0,6,White,ALevel,3.0,1.0,0.0,-0.1570062201926439,0.21548425162171156,-1.354315544108647,-0.52
136423170.0,Male,57.0,5,White,GCSE,1.0,3.0,0.0,-0.7559490783216478,-1.0313586878033247,0.05691058938950747,0.77
136423250.0,Female,38.0,3,Asian or Asian British,Other,2.0,1.0,0.0,-0.4365128873195124,-0.5447858333935546,-0.5725571823866478,0.7
136423290.0,Female,50.0,4,White,Other,5.0,2.0,0.0,0.11251806596540785,0.21548425162171156,-0.35935035646246616,3.14
136424050.0,Male,38.0,3,White,Other,4.0,1.0,0.0,,,-0.35935035646246616,-1.22
136424090.0,Female,29.0,2,Mixed,University,1.0,1.0,0.0,0.3720599711546429,0.0026086278174370565,0.7676000091367796,1.36
136424130.0,Female,47.0,4,White,University,6.0,1.0,1.0,0.3720599711546429,,1.2549298969634803,1.45
136424290.0,Male,50.0,4,Black or Black British,None,5.0,1.0,0.0,-1.9139052707043884,-0.3623210129898906,2.2194369666204925,2.06
136425090.0,Male,36.0,3,White,University,1.0,2.0,1.0,0.701478543125595,,0.5036296532306499,-0.5
136425210.0,Female,40.0,3,Chinese or other,University,1.0,1.0,1.0,-0.7759138402592812,,-1.5370642520436597,-1.22
136425250.0,Male,38.0,3,White,University,1.0,2.0,0.0,-1.0554205073861498,-0.33191020958927997,-0.35935035646246616,0.23
136425290.0,Male,23.0,1,White,University,1.0,3.0,1.0,,,0.3411863572884163,-0.29
136426170.0,Male,48.0,4,Chinese or other,Other,6.0,2.0,0.0,-1.0654028883549664,,-0.613168006372206,1.75
136426210.0,Male,29.0,2,White,University,3.0,4.0,0.0,-1.3449095554818349,-1.0313586878033247,-0.5624044763902581,-1.22
136426250.0,Female,69.0,6,White,GCSE,5.0,5.0,0.0,-0.47644241119477926,,-1.5675223700328285,-1.0
136427010.0,Female,35.0,3,White,University,1.0,3.0,0.0,-1.0654028883549664,,0.8082108331223379,1.7
136427050.0,Male,39.0,3,White,ALevel,2.0,2.0,0.0,-0.7559490783216478,0.0026086278174370565,-0.15629623653467414,1.53
136427090.0,Male,22.0,1,White,ALevel,2.0,3.0,1.0,-0.486424792163596,,0.605156713194546,0.47
136427130.0,Female,33.0,2,Chinese or other,University,1.0,1.0,0.0,-1.3449095554818349,,-0.35935035646246616,-1.22
136427250.0,Male,76.0,7,Chinese or other,None,2.0,3.0,0.0,-0.4664600302259626,-0.6968398503966078,-0.35935035646246616,0.53
136427290.0,Male,29.0,2,White,University,8.0,4.0,1.0,0.402007114061093,0.0026086278174370565,0.7980581271259483,-0.07
136428010.0,Female,56.0,5,White,None,5.0,2.0,0.0,-0.47644241119477926,,0.03660517739672828,0.23
136428050.0,Female,67.0,6,,University,1.0,2.0,0.0,0.3720599711546429,0.7020571060314817,0.9909595410573507,0.71
136428090.0,Female,52.0,4,White,GCSE,1.0,4.0,0.0,-0.4564776492571459,0.22562118608858178,0.5340877712198188,-0.75
136428130.0,Male,42.0,3,White,GCSE,5.0,1.0,0.0,0.1324828279030413,,-0.35935035646246616,0.24
136428170.0,Male,77.0,7,White,GCSE,3.0,1.0,0.0,0.6914961621567782,,2.0062301406963106,
136428250.0,Male,45.0,4,White,GCSE,5.0,1.0,1.0,0.7414080670008619,0.8237003196339243,-0.3898084744516349,2.87
136428290.0,Female,42.0,3,White,University,1.0,3.0,0.0,-0.486424792163596,-0.14944538918561617,0.5543931832125979,1.26
136429130.0,Female,65.0,6,White,ALevel,2.0,1.0,0.0,0.9809852102524635,1.2190407638418628,1.975772022707142,
136429170.0,Male,22.0,1,Black or Black British,None,7.0,2.0,0.0,-1.3449095554818349,-0.7272506537972183,-0.09538000055633654,-1.22
136429210.0,Female,25.0,2,White,GCSE,1.0,1.0,0.0,,-0.6056074401947757,1.2549298969634803,-0.46
136429250.0,Female,51.0,4,White,None,5.0,1.0,0.0,0.11251806596540785,,1.468136722887662,1.29
136429290.0,Female,39.0,3,Mixed,University,1.0,4.0,0.0,0.06260616112132421,-0.3623210129898906,0.5442404772162083,-0.02
136430050.0,Female,56.0,5,White,University,5.0,1.0,1.0,1.8793994974459691,0.5500030890284286,1.7016489608046228,2.24
136430130.0,Female,23.0,1,White,University,2.0,4.0,0.0,-0.4664600302259626,-0.9502632120683632,-0.3796557684552454,-0.04
136430170.0,Female,67.0,6,White,University,1.0,2.0,1.0,0.6815137811879615,,-0.15629623653467414,-1.22
136430210.0,Male,70.0,6,White,University,1.0,5.0,0.0,0.17241235177830824,,0.08736870737867626,-0.95
136430290.0,Female,52.0,4,White,University,2.0,1.0,0.0,0.701478543125595,,0.6965310671620524,2.24
136431170.0,Male,77.0,7,White,Other,1.0,5.0,0.0,0.43195425696754325,,-1.100497894198907,-1.22
136431250.0,Female,54.0,4,White,ALevel,5.0,3.0,0.0,-0.17697098213027737,-0.01766524111630337,-1.5269115460472702,0.23
136431290.0,Male,25.0,2,Chinese or other,University,1.0,3.0,0.0,1.2904390202857823,-0.3116363406555395,-0.34919765046607654,0.07
136432010.0,Male,60.0,5,White,,6.0,2.0,1.0,0.402007114061093,2.01985858672461,1.4579840168912723,0.78
136432050.0,Female,74.0,6,White,None,5.0,1.0,0.0,-0.1470238392238272,,-1.5370642520436597,0.23
136432170.0,Male,66.0,6,White,ALevel,3.0,1.0,0.0,-0.7359843163840144,0.3675382686247648,0.08736870737867626,1.23
136432290.0,Male,72.0,6,White,University,1.0,5.0,0.0,,,-0.613168006372206,0.18
136433010.0,Female,60.0,5,White,GCSE,3.0,2.0,0.0,1.000949972190097,0.6108246958296498,0.3005755333028579,0.21
136433050.0,Male,46.0,4,White,None,3.0,1.0,0.0,-0.7559490783216478,0.043156365684917916,0.5543931832125979,1.4
136433090.0,Female,67.0,6,White,None,5.0,3.0,0.0,-1.0454381264173331,,-0.613168006372206,0.01
136433130.0,Male,64.0,5,White,University,2.0,3.0,1.0,,,0.05691058938950747,0.7
136433170.0,Female,42.0,3,White,ALevel,2.0,3.0,0.0,0.1324828279030413,1.371094780844916,0.3107282392992475,2.02
136433210.0,Male,29.0,2,White,University,7.0,1.0,1.0,0.4219718759987265,-0.5143750299929439,0.3411863572884163,0.77
136433250.0,Female,82.0,7,White,ALevel,4.0,1.0,0.0,-1.0554205073861498,0.40808600649224563,-0.613168006372206,0.05
136433290.0,Male,34.0,2,White,ALevel,5.0,1.0,0.0,-0.47644241119477926,0.33712746522415415,0.7168364791548315,0.75
136434010.0,Female,44.0,3,White,University,2.0,1.0,0.0,,,-0.35935035646246616,0.01
136434050.0,Male,16.0,1,White,GCSE,3.0,1.0,0.0,-0.7559490783216478,-1.4875207388124843,-0.8162221262999981,0.95
136434130.0,Female,75.0,7,White,Other,1.0,1.0,0.0,0.7414080670008619,3.2565645916827757,-0.8162221262999981,1.14
136434170.0,Male,57.0,5,White,None,6.0,1.0,0.0,1.5599633064438339,1.7867090939865948,1.721954372797402,1.0
136434210.0,Male,69.0,6,White,GCSE,5.0,2.0,0.0,,,-0.15629623653467414,-1.22
136434250.0,Female,67.0,6,White,None,5.0,1.0,0.0,,,0.3005755333028579,-0.73
136434290.0,Male,48.0,4,White,University,1.0,1.0,1.0,0.3920247330922763,-1.0313586878033247,1.315846132941818,1.41
136435010.0,Female,53.0,4,White,University,2.0,3.0,0.0,,,-0.14614353053828452,-1.22
136435090.0,Female,37.0,3,White,University,1.0,4.0,0.0,-0.17697098213027737,0.519592285627818,0.08736870737867626,1.47
136435130.0,Male,33.0,2,White,GCSE,1.0,3.0,0.0,,,1.01126495305013,-0.25
136435170.0,Male,51.0,4,White,ALevel,3.0,4.0,0.0,-0.7759138402592812,-0.899578539734012,-0.35935035646246616,0.01
136435210.0,Male,31.0,2,White,University,1.0,4.0,0.0,1.0209147341277305,,-0.4202665924408038,-0.94
136435250.0,Female,49.0,4,White,Other,5.0,1.0,0.0,-0.47644241119477926,-0.3623210129898906,1.9656193167107523,1.89
136435330.0,Female,37.0,3,White,University,1.0,3.0,0.0,,,-0.866985656281946,-1.0
136436010.0,Male,42.0,3,White,None,5.0,1.0,0.0,0.9610204483148299,,1.0518757770356884,-1.22
136436130.0,Female,53.0,4,,University,1.0,2.0,1.0,0.1225004469342246,,2.02653555268909,1.19
136436170.0,Female,22.0,1,White,University,1.0,2.0,0.0,-0.17697098213027737,,1.2752353089562596,-0.02
136436210.0,Female,22.0,1,Chinese or other,University,7.0,2.0,0.0,-1.6443809845463369,,-1.7807291959570102,-0.47
136437010.0,Male,32.0,2,White,ALevel,5.0,2.0,0.0,0.4219718759987265,-1.1023172290714163,-0.5624044763902581,0.48
136437050.0,Male,80.0,7,White,GCSE,4.0,3.0,0.0,0.15244758984067475,0.6716463026308712,-1.3340101321158677,
136437170.0,Male,43.0,3,White,GCSE,3.0,2.0,1.0,-0.47644241119477926,0.19521038268797114,0.10767411937145548,1.02
136437250.0,Female,26.0,2,White,GCSE,2.0,2.0,0.0,-0.486424792163596,-0.08862378238439488,0.6254621251873251,1.42
136437290.0,Male,87.0,7,White,None,4.0,2.0,0.0,,,-0.6639315363541541,
136438090.0,Male,66.0,6,White,None,4.0,1.0,0.0,2.1688885455416544,-0.28122553725492894,3.6408158061150364,1.66
136438250.0,Male,23.0,1,White,University,4.0,3.0,0.0,,0.5601400234952989,0.27011741531368905,0.54
136439010.0,Female,58.0,5,White,None,5.0,1.0,0.0,0.3820423521234596,,-0.14614353053828452,0.01
136439050.0,Male,45.0,4,White,University,1.0,1.0,0.0,0.3620775901858261,0.48918148222720736,-0.35935035646246616,0.97
136439090.0,Female,54.0,4,White,GCSE,4.0,1.0,0.0,,0.3675382686247648,0.3107282392992475,0.97
136439170.0,Female,51.0,4,White,GCSE,6.0,1.0,0.0,,,,-1.22
136439210.0,Male,45.0,4,White,University,1.0,2.0,0.0,0.1225004469342246,,-0.6334734183649853,0.44
136439250.0,Male,60.0,5,White,None,5.0,1.0,0.0,,0.9858912711038478,-0.18675435452384295,-0.79
136440010.0,Female,36.0,3,White,University,5.0,2.0,0.0,-0.47644241119477926,-0.6968398503966078,0.5543931832125979,-0.78
136440050.0,Female,46.0,4,White,GCSE,5.0,1.0,1.0,-0.486424792163596,-0.6968398503966078,-0.613168006372206,1.09
136440090.0,Male,22.0,1,White,University,5.0,2.0,0.0,0.7114609240944116,-0.8793046708002716,-1.7807291959570102,0.01
136440130.0,Female,79.0,7,White,None,1.0,3.0,0.0,1.6198575922567342,,0.04675788339311787,-1.0
136440210.0,Female,71.0,6,White,None,1.0,5.0,0.0,-0.4964071731324128,-0.3623210129898906,-0.15629623653467414,-1.0
136440250.0,Male,70.0,6,White,Other,4.0,4.0,0.0,,,-0.14614353053828452,0.56
136441090.0,Female,75.0,7,White,Other,1.0,3.0,0.0,,,-0.4202665924408038,-1.0
136441130.0,Female,37.0,3,White,ALevel,2.0,3.0,0.0,0.1324828279030413,0.0026086278174370565,1.2447771909670908,-1.22
136441170.0,Female,35.0,3,White,University,1.0,3.0,0.0,,-0.5143750299929439,-0.14614353053828452,1.94
136441210.0,Male,37.0,3,White,ALevel,4.0,4.0,0.0,-0.7759138402592812,,0.8386689511115067,0.45
136441290.0,Female,76.0,7,White,Other,1.0,3.0,0.0,1.0209147341277305,1.1582191570406415,-0.35935035646246616,-0.95
136442010.0,Female,19.0,1,White,University,6.0,2.0,1.0,0.7114609240944116,,2.919973680371375,0.93
136442050.0,Female,19.0,1,White,None,3.0,1.0,0.0,,-0.027802175583173584,0.5848513012017668,-0.25
136442170.0,Male,48.0,4,White,None,3.0,2.0,0.0,-1.3349271745130182,,-0.16644894253106374,-0.24
136442210.0,Female,17.0,1,White,GCSE,1.0,4.0,0.0,-1.9238876516732053,,-0.5827098883830374,1.32
136442250.0,Female,77.0,7,White,GCSE,2.0,5.0,1.0,1.0209147341277305,1.0061651400375882,,0.28
136442290.0,Female,65.0,6,White,University,1.0,5.0,0.0,0.402007114061093,-0.473827292125463,-0.14614353053828452,0.5
136443010.0,Male,39.0,3,White,University,5.0,1.0,0.0,1.8793994974459691,2.0705432590589603,2.2194369666204925,1.93
136443090.0,Female,88.0,7,White,Other,2.0,3.0,0.0,1.000949972190097,,-0.6030153003758165,0.67
136443210.0,Female,88.0,7,White,None,5.0,1.0,0.0,,,0.9808068350609611,0.69
136443250.0,Female,77.0,7,White,None,5.0,1.0,0.0,1.000949972190097,1.4420533221130074,2.067146376674648,0.98
136443290.0,Male,45.0,4,White,ALevel,5.0,1.0,0.0,-1.0753852693237833,-0.17985619258622682,-0.613168006372206,0.24
136444010.0,Male,32.0,2,White,University,1.0,3.0,0.0,0.7214433050632284,1.5332857323148394,0.9808068350609611,0.25
136444050.0,Male,73.0,6,Black or Black British,None,5.0,4.0,0.0,,,-0.15629623653467414,-0.54
136444170.0,Male,44.0,3,White,University,1.0,1.0,1.0,0.08257092305895765,-0.3623210129898906,-0.5827098883830374,1.74
136444210.0,Female,50.0,4,White,GCSE,1.0,3.0,1.0,-0.47644241119477926,,-0.15629623653467414,-0.43
136444250.0,Female,52.0,4,White,GCSE,3.0,4.0,0.0,-0.4564776492571459,,-0.35935035646246616,-0.46
136445050.0,Male,75.0,7,White,None,4.0,3.0,0.0,0.4519190189051767,,0.2904228273064683,2.41
136445090.0,Female,20.0,1,White,ALevel,7.0,2.0,0.0,-0.47644241119477926,-0.33191020958927997,0.13813223736062427,0.79
136445210.0,Female,52.0,4,White,University,3.0,2.0,0.0,-0.1470238392238272,0.7831525817664435,-0.613168006372206,-1.22
136445250.0,Female,44.0,3,White,ALevel,4.0,3.0,0.0,,,-0.11568541254911573,0.21
136446090.0,Male,64.0,5,White,University,1.0,3.0,0.0,0.11251806596540785,,0.7980581271259483,0.23
136446130.0,Male,79.0,7,White,Other,3.0,3.0,0.0,,-0.2710886027880587,-0.15629623653467414,-0.94
136446210.0,Female,58.0,5,White,GCSE,4.0,4.0,0.0,0.701478543125595,0.0330194312180477,-0.15629623653467414,0.37
136446250.0,Female,85.0,7,White,None,5.0,3.0,0.0,,-0.5447858333935546,,-1.0
136447010.0,Female,62.0,5,White,None,4.0,1.0,0.0,-1.0454381264173331,,1.5087475468732203,1.88
136447050.0,Male,60.0,5,White,None,5.0,1.0,0.0,-0.1570062201926439,0.043156365684917916,0.9706541290645716,0.23
136447090.0,Female,82.0,7,White,None,5.0,2.0,0.0,0.7513904479696787,,0.13813223736062427,0.74
136447210.0,Female,63.0,5,White,None,1.0,2.0,0.0,-0.4065657444130622,0.2458950550223222,-0.5725571823866478,-0.5
136447250.0,Male,86.0,7,White,None,5.0,5.0,0.0,0.1324828279030413,,0.13813223736062427,-0.95
136447290.0,Female,67.0,6,White,University,2.0,3.0,0.0,-0.47644241119477926,1.5231487978479692,0.5543931832125979,1.95
136448090.0,Male,56.0,5,White,None,4.0,1.0,0.0,,-0.9604001465352333,-1.7807291959570102,-1.22
136448130.0,Male,56.0,5,White,GCSE,2.0,2.0,0.0,0.6815137811879615,1.1582191570406415,-0.32889223847329735,2.08
136448170.0,Male,38.0,3,White,None,6.0,1.0,0.0,-1.3449095554818349,-0.8793046708002716,0.06706329538589707,1.18
136448210.0,Female,62.0,5,White,Other,5.0,1.0,0.0,0.7114609240944116,,0.7980581271259483,-0.48
136448250.0,Male,42.0,3,White,None,5.0,1.0,0.0,0.3820423521234596,,-0.8872910682747253,-1.22
136448290.0,Female,44.0,3,White,GCSE,5.0,3.0,0.0,0.44193663793636,,-0.9380545982566734,-0.27
136449010.0,Male,87.0,7,White,GCSE,1.0,4.0,1.0,1.3104037822234156,0.21548425162171156,-0.6842369483469333,-1.22
136449080.0,Female,34.0,2,White,GCSE,5.0,2.0,0.0,-0.486424792163596,-1.2543712460744694,-1.0801924822061277,-0.79
136449090.0,Male,66.0,6,White,None,5.0,1.0,0.0,-1.3449095554818349,,-0.35935035646246616,-1.22
136449170.0,Female,66.0,6,White,None,1.0,2.0,0.0,-1.3449095554818349,,-0.8162221262999981,-1.22
136450010.0,Female,34.0,2,White,University,1.0,3.0,0.0,,-0.3623210129898906,-0.8365275382927774,-0.23
136450050.0,Female,26.0,2,White,University,1.0,5.0,0.0,-1.0554205073861498,,-0.39996118044802453,-1.22
136450090.0,Female,54.0,4,White,University,3.0,4.0,0.0,-1.0554205073861498,-1.0313586878033247,-0.35935035646246616,-0.21
136450170.0,Female,57.0,5,White,University,3.0,5.0,0.0,-0.17697098213027737,,0.7980581271259483,-0.94
136450210.0,Female,82.0,7,White,None,2.0,5.0,0.0,0.4219718759987265,,-0.35935035646246616,
136450250.0,Female,45.0,4,White,University,3.0,5.0,0.0,-0.1570062201926439,,-0.35935035646246616,
136450290.0,Female,66.0,6,White,None,3.0,5.0,1.0,,,-0.11568541254911573,-1.22
136451010.0,Female,34.0,2,Asian or Asian British,GCSE,3.0,1.0,0.0,0.10253568499659113,,1.51890025286961,2.19
136451050.0,Female,32.0,2,Asian or Asian British,None,6.0,1.0,0.0,,,-1.2832466021339197,0.44
136451090.0,Female,31.0,2,White,ALevel,5.0,2.0,1.0,2.1688885455416544,2.263145013929495,3.6408158061150364,3.42
136451130.0,Female,42.0,3,Asian or Asian British,None,3.0,1.0,1.0,,,0.3411863572884163,0.23
136451170.0,Male,53.0,4,White,None,5.0,1.0,0.0,1.040879496065364,-0.5447858333935546,-0.15629623653467414,1.19
136451330.0,Female,47.0,4,Asian or Asian British,None,5.0,1.0,0.0,,,0.45286612324870185,1.8
136452010.0,Female,20.0,1,White,University,7.0,1.0,0.0,-1.3548919364506518,-0.6056074401947757,-1.0700397762097382,0.26
136452090.0,Male,37.0,3,White,Other,5.0,2.0,0.0,-1.3449095554818349,-0.6968398503966078,-0.35935035646246616,0.01
136452130.0,Male,71.0,6,White,None,2.0,1.0,0.0,-0.4664600302259626,0.0330194312180477,0.5543931832125979,-0.78
136452170.0,Female,54.0,4,White,University,1.0,3.0,0.0,-0.17697098213027737,1.036575943438199,0.7980581271259483,0.21
136452330.0,Male,42.0,3,White,None,5.0,1.0,1.0,0.11251806596540785,0.9453435332363669,2.930126386367764,0.26
136453010.0,Female,32.0,2,White,None,5.0,5.0,0.0,-1.6443809845463369,,-0.11568541254911573,0.53
136453050.0,Female,60.0,5,White,GCSE,2.0,5.0,1.0,-0.17697098213027737,0.3675382686247648,-0.35935035646246616,0.3
136453090.0,Female,67.0,6,White,GCSE,5.0,5.0,1.0,0.17241235177830824,0.9149327298357564,-0.5725571823866478,-1.0
136453130.0,Male,43.0,3,White,None,5.0,3.0,0.0,-0.4564776492571459,0.6006877613627797,0.09752141337506587,0.8
136453210.0,Female,44.0,3,Mixed,University,1.0,3.0,1.0,-1.0354557454485163,0.043156365684917916,0.08736870737867626,-0.21
136453290.0,Female,85.0,7,White,GCSE,1.0,3.0,1.0,,,-0.30858682648051816,
136454010.0,Male,19.0,1,White,GCSE,5.0,3.0,0.0,-2.2533062236441577,-1.4875207388124843,-1.7807291959570102,-1.0
136454050.0,Male,58.0,5,White,University,1.0,3.0,0.0,1.889381878414786,0.661509368164001,1.315846132941818,-0.57
136454090.0,Male,64.0,5,White,None,3.0,4.0,0.0,-0.1570062201926439,1.8880784386552971,-1.1106506001952965,-0.74
136454170.0,Female,31.0,2,White,ALevel,5.0,1.0,0.0,-0.17697098213027737,-0.5143750299929439,-0.35935035646246616,0.51
136454250.0,Male,62.0,5,White,University,5.0,3.0,1.0,1.5499809254750172,1.705613618251633,1.234624484970701,-0.73
136454290.0,Male,69.0,6,White,University,1.0,5.0,0.0,-0.7559490783216478,-0.007528306649433158,0.13813223736062427,-1.22
136455050.0,Male,43.0,3,Asian or Asian British,GCSE,3.0,1.0,1.0,,-1.0617694912039355,3.8946334560247764,1.42
136455090.0,Female,24.0,1,White,University,4.0,4.0,0.0,,0.519592285627818,-0.35935035646246616,0.31
136455130.0,Female,40.0,3,White,University,1.0,4.0,0.0,0.10253568499659113,0.40808600649224563,0.3411863572884163,0.02
136455290.0,Male,26.0,2,Mixed,GCSE,3.0,2.0,0.0,0.07258854209014093,1.1886299604412522,1.0518757770356884,-1.0
136456050.0,Female,69.0,6,White,Other,1.0,5.0,0.0,-0.17697098213027737,,-0.15629623653467414,-0.46
136456090.0,Female,70.0,6,White,University,1.0,5.0,0.0,0.4219718759987265,,-0.12583811854550533,-1.22
136456130.0,Male,56.0,5,Chinese or other,University,1.0,5.0,0.0,0.661549019250328,0.4283598754259861,,
136456170.0,Male,68.0,6,White,University,1.0,5.0,0.0,-1.0554205073861498,-0.8793046708002716,-0.35935035646246616,0.01
136456210.0,Female,79.0,7,White,University,1.0,5.0,0.0,2.1688885455416544,2.49629450666751,1.2955407209490388,
136456250.0,Female,42.0,3,White,University,1.0,5.0,1.0,0.402007114061093,,-0.10553270655272615,-0.78
136457010.0,Male,45.0,4,Asian or Asian British,University,3.0,1.0,0.0,,,-1.0395816582205692,1.67
136457050.0,Female,54.0,4,Asian or Asian British,GCSE,4.0,3.0,0.0,-1.6244162226087036,,-1.2832466021339197,-0.69
136457090.0,Male,47.0,4,White,ALevel,1.0,4.0,0.0,0.3920247330922763,-0.5143750299929439,-0.15629623653467414,0.01
136457170.0,Female,59.0,5,White,None,5.0,5.0,0.0,-1.0454381264173331,,-0.5827098883830374,-1.22
136457210.0,Female,43.0,3,White,University,1.0,5.0,1.0,1.6098752112879178,,1.0518757770356884,0.51
136457290.0,Female,76.0,7,White,University,6.0,4.0,0.0,,0.043156365684917916,0.10767411937145548,0.04
136458010.0,Male,78.0,7,White,Other,5.0,4.0,1.0,-0.16698860116146064,-0.8793046708002716,0.2599647093172995,-0.45
136458130.0,Female,68.0,6,White,University,1.0,5.0,0.0,0.11251806596540785,-0.2710886027880587,-0.8771383622783356,-0.43
136458170.0,Male,85.0,7,White,None,3.0,5.0,0.0,0.4119894950299098,0.043156365684917916,0.05691058938950747,-0.27
136458290.0,Male,82.0,7,White,University,1.0,5.0,0.0,,-0.6968398503966078,-0.15629623653467414,0.53
136459050.0,Male,42.0,3,White,University,1.0,3.0,1.0,1.300421401254599,,0.08736870737867626,0.98
136459090.0,Female,67.0,6,White,None,5.0,2.0,0.0,0.4119894950299098,0.0026086278174370565,0.09752141337506587,1.68
