YYYY,Month,MM,DD,Tmax,Tmin,Tmean,Trange,Rainfall_mm
1864,May,5,21,18,12.5,15.3,5.5,0
1864,May,5,22,20.6,9,14.8,11.6,0
1864,May,5,23,15.5,3.7,9.6,11.8,0
1864,May,5,24,16,4.3,10.2,11.7,0
1864,May,5,25,17.7,6.2,12,11.5,0
1864,May,5,26,13.1,1.5,7.3,11.6,0
1864,May,5,27,17.7,7.3,12.5,10.4,0
1864,May,5,28,17.9,5.8,11.9,12.1,0
1864,May,5,29,13.3,0.4,6.9,12.9,0
1864,May,5,30,16.2,6.4,11.3,9.8,1.3
1864,May,5,31,10.8,5.9,8.4,4.9,5.5
1864,Jun,6,1,16.6,4.7,10.7,11.9,0
1864,Jun,6,2,17.8,8.6,13.2,9.2,0
1864,Jun,6,3,15.1,3,9.1,12.1,0
1864,Jun,6,4,18.5,7,12.8,11.5,0
1864,Jun,6,5,19.5,10.8,15.2,8.7,0
1864,Jun,6,6,22.3,9.9,16.1,12.4,0
1864,Jun,6,7,23.1,13.6,18.4,9.5,0
1864,Jun,6,8,21.8,8.6,15.2,13.2,0
1864,Jun,6,9,20.7,6.9,13.8,13.8,3.7
1864,Jun,6,10,21.2,11.1,16.2,10.1,0
1864,Jun,6,11,19.5,9.1,14.3,10.4,1.3
1864,Jun,6,12,20.7,8.1,14.4,12.6,0
1864,Jun,6,13,21.3,8.5,14.9,12.8,0.5
1864,Jun,6,14,19.5,10.2,14.9,9.3,2
1864,Jun,6,15,18.4,8,13.2,10.4,0.5
1864,Jun,6,16,20.1,11.3,15.7,8.8,0
1864,Jun,6,17,20.3,14.1,17.2,6.2,5.7
1864,Jun,6,18,20.6,9.7,15.2,10.9,0
1864,Jun,6,19,19.3,8.7,14,10.6,0
1864,Jun,6,20,22.3,13.8,18.1,8.5,0
1864,Jun,6,21,20.1,11.3,15.7,8.8,0
1864,Jun,6,22,20.1,10.8,15.5,9.3,7.9
1864,Jun,6,23,18.7,7.3,13,11.4,1.3
1864,Jun,6,24,18.1,12,15.1,6.1,0
1864,Jun,6,25,19.6,13.6,16.6,6,1
1864,Jun,6,26,20.3,7.4,13.9,12.9,0
1864,Jun,6,27,17.8,9.1,13.5,8.7,0
1864,Jun,6,28,19.5,12.2,15.9,7.3,1
1864,Jun,6,29,20.7,13.9,17.3,6.8,0.3
1864,Jun,6,30,18.9,9.2,14.1,9.7,0
1864,Jul,7,1,18.3,11.4,14.9,6.9,0
1864,Jul,7,2,21.2,10.2,15.7,11,5.2
1864,Jul,7,3,15.6,6.4,11,9.2,0.5
1864,Jul,7,4,18.9,8.1,13.5,10.8,0
1864,Jul,7,5,20.6,7.2,13.9,13.4,0
1864,Jul,7,6,18.9,6.4,12.7,12.5,0
1864,Jul,7,7,21.2,8.4,14.8,12.8,0
1864,Jul,7,8,19.6,6.3,13,13.3,0
1864,Jul,7,9,19,10.3,14.7,8.7,0.3
1864,Jul,7,10,23.4,11.4,17.4,12,0
1864,Jul,7,11,23.3,10.3,16.8,13,0
1864,Jul,7,12,21.9,9.6,15.8,12.3,0
1864,Jul,7,13,22.6,8.9,15.8,13.7,0
1864,Jul,7,14,24.5,8.6,16.6,15.9,0
1864,Jul,7,15,26.2,9.1,17.7,17.1,0
1864,Jul,7,16,24.4,10.3,17.4,14.1,0
1864,Jul,7,17,27.8,10.8,19.3,17,0
1864,Jul,7,18,24.4,15.3,19.9,9.1,0
1864,Jul,7,19,27.8,12.4,20.1,15.4,0
1864,Jul,7,20,27.4,11.4,19.4,16,0
1864,Jul,7,21,24.6,12.1,18.4,12.5,2.9
1864,Jul,7,22,20.1,12,16.1,8.1,0
1864,Jul,7,23,23.6,9.3,16.5,14.3,0
1864,Jul,7,24,24.5,13.6,19.1,10.9,0
1864,Jul,7,25,22.3,12.7,17.5,9.6,1.8
1864,Jul,7,26,23.2,7.7,15.5,15.5,0
1864,Jul,7,27,24.5,13.9,19.2,10.6,0
1864,Jul,7,28,22.9,10.3,16.6,12.6,0.8
1864,Jul,7,29,23.4,11.6,17.5,11.8,0
1864,Jul,7,30,24,12.5,18.3,11.5,0
1864,Jul,7,31,25,11.4,18.2,13.6,0.3
1864,Aug,8,1,21.4,8.7,15.1,12.7,0
1864,Aug,8,2,19.8,5.3,12.6,14.5,0
1864,Aug,8,3,22.3,11.6,17,10.7,0
1864,Aug,8,4,25.7,12.7,19.2,13,0
1864,Aug,8,5,27.8,13.2,20.5,14.6,0
1864,Aug,8,6,25.7,9.8,17.8,15.9,0
1864,Aug,8,7,24.6,16.5,20.6,8.1,0
1864,Aug,8,8,25.1,12,18.6,13.1,7
1864,Aug,8,9,18.3,7,12.7,11.3,1.8
1864,Aug,8,10,18.3,7.6,13,10.7,0
1864,Aug,8,11,19,4.8,11.9,14.2,0
1864,Aug,8,12,21.2,7.6,14.4,13.6,0
1864,Aug,8,13,25.7,9.7,17.7,16,0
1864,Aug,8,14,26.2,10.9,18.6,15.3,0
1864,Aug,8,15,21.8,11.7,16.8,10.1,0
1864,Aug,8,16,24.2,13.3,18.8,10.9,0
1864,Aug,8,17,19,7.3,13.2,11.7,0
1864,Aug,8,18,19.1,5.9,12.5,13.2,0
1864,Aug,8,19,20.1,9.3,14.7,10.8,1
1864,Aug,8,20,18.4,6.4,12.4,12,2.7
1864,Aug,8,21,17.3,3.7,10.5,13.6,0
1864,Aug,8,22,17.9,10.3,14.1,7.6,0
1864,Aug,8,23,16.2,5.9,11.1,10.3,0
1864,Aug,8,24,16.6,1.4,9,15.2,0
1864,Aug,8,25,16.6,4.6,10.6,12,0
1864,Aug,8,26,17.1,0.2,8.7,16.9,0
1864,Aug,8,27,19.6,12,15.8,7.6,0.5
1864,Aug,8,28,20.1,12.4,16.3,7.7,4.5
1864,Aug,8,29,22.8,6.4,14.6,16.4,0
1864,Aug,8,30,25.8,16.7,21.3,9.1,1.5
1864,Aug,8,31,18,9.2,13.6,8.8,0.5
1864,Sep,9,1,19.7,11.1,15.4,8.6,0
1864,Sep,9,2,19.1,10.9,15,8.2,1.8
1864,Sep,9,3,19.7,10.4,15.1,9.3,0
1864,Sep,9,4,19.7,11.5,15.6,8.2,2.3
1864,Sep,9,5,18.6,10,14.3,8.6,3.2
1864,Sep,9,6,19.1,15.9,17.5,3.2,0
1864,Sep,9,7,20.9,17.6,19.3,3.3,0.3
1864,Sep,9,8,21.3,17.3,19.3,4,0
1864,Sep,9,9,22.6,10.4,16.5,12.2,0.3
1864,Sep,9,10,18.1,8.1,13.1,10,1
1864,Sep,9,11,15.3,5.4,10.4,9.9,0
1864,Sep,9,12,16.8,7.2,12,9.6,1.3
1864,Sep,9,13,18,10.7,14.4,7.3,1.5
1864,Sep,9,14,17.4,6.5,12,10.9,10.5
1864,Sep,9,15,18.2,11.7,15,6.5,24.1
1864,Sep,9,16,17.5,8.4,13,9.1,0
1864,Sep,9,17,16.8,7.8,12.3,9,19.9
1864,Sep,9,18,17.1,6.9,12,10.2,0.8
1864,Sep,9,19,16.8,6.1,11.5,10.7,1
1864,Sep,9,20,16.7,10.6,13.7,6.1,0.8
1864,Sep,9,21,18,12.1,15.1,5.9,0.8
1864,Sep,9,22,18.6,8.1,13.4,10.5,3.5
1864,Sep,9,23,17.5,12.6,15.1,4.9,0.5
1864,Sep,9,24,17.1,7.2,12.2,9.9,0
1864,Sep,9,25,18,5.7,11.9,12.3,0
1864,Sep,9,26,18.5,5.7,12.1,12.8,0
1864,Sep,9,27,18.9,5.8,12.4,13.1,0
1864,Sep,9,28,19.5,7.1,13.3,12.4,0
1864,Sep,9,29,17.4,7.1,12.3,10.3,0
1864,Sep,9,30,14.7,4.8,9.8,9.9,0
1864,Oct,10,1,15.4,5.3,10.4,10.1,0
1864,Oct,10,2,14.9,4,9.5,10.9,0
1864,Oct,10,3,11.9,5.9,8.9,6,0
1864,Oct,10,4,11.2,5.6,8.4,5.6,0
1864,Oct,10,5,14.2,3,8.6,11.2,0
1864,Oct,10,6,15.4,5.6,10.5,9.8,0
1864,Oct,10,7,16.1,3.7,9.9,12.4,0
1864,Oct,10,8,14.9,8.9,11.9,6,0
1864,Oct,10,9,12.4,6.5,9.5,5.9,0
1864,Oct,10,10,12.1,6.8,9.5,5.3,0
1864,Oct,10,11,12.7,5.9,9.3,6.8,0
1864,Oct,10,12,14.1,10.4,12.3,3.7,0
1864,Oct,10,13,12.7,3.5,8.1,9.2,0
1864,Oct,10,14,14.1,7.1,10.6,7,0
1864,Oct,10,15,12.6,9.8,11.2,2.8,0
1864,Oct,10,16,13.7,8.9,11.3,4.8,1.8
1864,Oct,10,17,14.2,9.7,12,4.5,0.8
1864,Oct,10,18,15.4,8.3,11.9,7.1,0
1864,Oct,10,19,18.2,4.2,11.2,14,2.9
1864,Oct,10,20,12.7,9.3,11,3.4,1.5
1864,Oct,10,21,13.6,10.1,11.9,3.5,7.3
1864,Oct,10,22,14.4,4.3,9.4,10.1,5.7
1864,Oct,10,23,13.3,3.2,8.3,10.1,0
1864,Oct,10,24,13.2,9.1,11.2,4.1,0
1864,Oct,10,25,13.2,11.3,12.3,1.9,0
1864,Oct,10,26,14.3,9.8,12.1,4.5,18.6
1864,Oct,10,27,14.3,9.8,12.1,4.5,0.5
1864,Oct,10,28,13.8,8.1,11,5.7,0
1864,Oct,10,29,12.2,4.8,8.5,7.4,0
1864,Oct,10,30,9.9,1.5,5.7,8.4,0
1864,Oct,10,31,9.9,3.2,6.6,6.7,0
1864,Nov,11,1,8.3,4.9,6.6,3.4,0
1864,Nov,11,2,8.2,1.2,4.7,7,0
1864,Nov,11,3,9.4,-3.4,3,12.8,0
1864,Nov,11,4,8.8,-0.1,4.4,8.9,0
1864,Nov,11,5,9.4,1,5.2,8.4,0
1864,Nov,11,6,8.3,-3.8,2.3,12.1,0
1864,Nov,11,7,5.5,-1.3,2.1,6.8,0
1864,Nov,11,8,7.9,1.5,4.7,6.4,0
1864,Nov,11,9,8.2,-1.8,3.2,10,0
1864,Nov,11,10,6.6,-2.9,1.9,9.5,0
1864,Nov,11,11,4.4,0.1,2.3,4.3,0
1864,Nov,11,12,7.7,0.4,4.1,7.3,1.3
1864,Nov,11,13,9.9,6,8,3.9,6.2
1864,Nov,11,14,10.4,2.4,6.4,8,1.5
1864,Nov,11,15,7.7,4,5.9,3.7,0
1864,Nov,11,16,8.9,-0.7,4.1,9.6,3.2
1864,Nov,11,17,12.2,7.6,9.9,4.6,6.5
1864,Nov,11,18,11.1,3.8,7.5,7.3,0
1864,Nov,11,19,11.6,7.6,9.6,4,0
1864,Nov,11,20,11.6,2.7,7.2,8.9,0
1864,Nov,11,21,11.1,8.2,9.7,2.9,4.7
1864,Nov,11,22,10.4,2.7,6.6,7.7,0.5
1864,Nov,11,23,7.7,2.2,5,5.5,17.4
1864,Nov,11,24,4.9,-0.6,2.2,5.5,0
1864,Nov,11,25,7.2,1.4,4.3,5.8,2.9
1864,Nov,11,26,7.7,2.1,4.9,5.6,0
1864,Nov,11,27,12.2,5.6,8.9,6.6,0.5
1864,Nov,11,28,12.7,2.6,7.7,10.1,0.3
1864,Nov,11,29,8.9,2.8,5.9,6.1,0
1864,Nov,11,30,9.4,2.7,6.1,6.7,13.2
1864,Dec,12,1,8,-0.3,3.9,8.3,0
1864,Dec,12,2,9.3,2.3,5.8,7,0
1864,Dec,12,3,10.4,8.1,9.3,2.3,0.3
1864,Dec,12,4,11.3,8.2,9.8,3.1,0
1864,Dec,12,5,11.6,7.6,9.6,4,0
1864,Dec,12,6,10.5,3.1,6.8,7.4,0
1864,Dec,12,7,9.7,6.6,8.2,3.1,4.7
1864,Dec,12,8,7.9,-0.1,3.9,8,0.3
1864,Dec,12,9,7.7,0.4,4.1,7.3,0
1864,Dec,12,10,8.1,5.3,6.7,2.8,0
1864,Dec,12,11,10.1,7.8,9,2.3,0.8
1864,Dec,12,12,8.8,2.2,5.5,6.6,2.9
1864,Dec,12,13,7.8,2.6,5.2,5.2,0
1864,Dec,12,14,4.3,0.4,2.4,3.9,0
1864,Dec,12,15,2.5,0.8,1.7,1.7,0
1864,Dec,12,16,0.9,-2.1,-0.6,3,0
1864,Dec,12,17,-0.1,-6.4,-3.3,6.3,0
1864,Dec,12,18,2.1,-1.8,0.2,3.9,0
1864,Dec,12,19,6.5,-0.8,2.9,7.3,0
1864,Dec,12,20,7.4,3.3,5.4,4.1,0
1864,Dec,12,21,4.9,1.4,3.2,3.5,0
1864,Dec,12,22,2.2,0.1,1.2,2.1,0
1864,Dec,12,23,0.5,-2.5,-1,3,0
1864,Dec,12,24,0.1,-2.5,-1.2,2.6,0
1864,Dec,12,25,0.5,-0.4,0.1,0.9,0
1864,Dec,12,26,0.5,-1.9,-0.7,2.4,0
1864,Dec,12,27,1.1,-1.3,-0.1,2.4,0
1864,Dec,12,28,5.5,0.3,2.9,5.2,0
1864,Dec,12,29,6.3,4.2,5.3,2.1,0
1864,Dec,12,30,5.5,-1.1,2.2,6.6,0
1864,Dec,12,31,1.7,-1.9,-0.1,3.6,0.3
1865,Jan,1,1,1.6,-7.2,-2.8,8.8,0
1865,Jan,1,2,0.9,-2.8,-1,3.7,0
1865,Jan,1,3,7.6,-3.5,2.1,11.1,0.3
1865,Jan,1,4,9.2,4.1,6.7,5.1,0
1865,Jan,1,5,9.5,3.2,6.4,6.3,5
1865,Jan,1,6,5.8,0.2,3,5.6,0
1865,Jan,1,7,6.1,0.8,3.5,5.3,0
1865,Jan,1,8,8.8,3.2,6,5.6,0
1865,Jan,1,9,9.8,4.7,7.3,5.1,0
1865,Jan,1,10,10.5,3.1,6.8,7.4,0
1865,Jan,1,11,8.6,4.7,6.7,3.9,0.8
1865,Jan,1,12,8.8,0.3,4.6,8.5,3.2
1865,Jan,1,13,8.3,1.9,5.1,6.4,17.4
1865,Jan,1,14,7.7,1.5,4.6,6.2,1.5
1865,Jan,1,15,5.5,1.3,3.4,4.2,0
1865,Jan,1,16,5.1,1.9,3.5,3.2,0.5
1865,Jan,1,17,2.4,-0.8,0.8,3.2,0
1865,Jan,1,18,4,1.1,2.6,2.9,1
1865,Jan,1,19,2.7,-1.4,0.7,4.1,0
1865,Jan,1,20,2.4,-4.6,-1.1,7,0
1865,Jan,1,21,1.6,-6.9,-2.7,8.5,0
1865,Jan,1,22,1.7,-3.3,-0.8,5,0
1865,Jan,1,23,1.6,-0.7,0.5,2.3,1.5
1865,Jan,1,24,2.3,-1.8,0.3,4.1,0
1865,Jan,1,25,1.3,-1.3,0,2.6,7.9
1865,Jan,1,26,0.6,0.3,0.5,0.3,20.4
1865,Jan,1,27,1.2,-4.2,-1.5,5.4,3.5
1865,Jan,1,28,-0.1,-14.4,-7.3,14.3,0
1865,Jan,1,29,2.2,-9.7,-3.8,11.9,3.5
1865,Jan,1,30,3.4,1.8,2.6,1.6,2.3
1865,Jan,1,31,4.4,2.2,3.3,2.2,7.7
1865,Feb,2,1,7.6,2.3,5,5.3,0.8
1865,Feb,2,2,9.4,3.2,6.3,6.2,1
1865,Feb,2,3,7.1,3.6,5.4,3.5,0.5
1865,Feb,2,4,3.5,-0.2,1.7,3.7,0
1865,Feb,2,5,2.6,0.9,1.8,1.7,5.7
1865,Feb,2,6,8.3,2.5,5.4,5.8,5.7
1865,Feb,2,7,9.9,2.6,6.3,7.3,1.8
1865,Feb,2,8,3.8,-0.7,1.6,4.5,0
1865,Feb,2,9,3,-0.7,1.2,3.7,0
1865,Feb,2,10,1.9,-2.9,-0.5,4.8,0
1865,Feb,2,11,-1.1,-3.2,-2.2,2.1,0
1865,Feb,2,12,0.4,-2.4,-1,2.8,0
1865,Feb,2,13,-1.7,-2.9,-2.3,1.2,0
1865,Feb,2,14,-0.6,-7.3,-4,6.7,0
1865,Feb,2,15,0.1,-3.6,-1.8,3.7,0
1865,Feb,2,16,1.7,-4.6,-1.5,6.3,16.7
1865,Feb,2,17,3.3,-2.4,0.5,5.7,1.8
1865,Feb,2,18,5.8,1.1,3.5,4.7,1.5
1865,Feb,2,19,4.9,-1.9,1.5,6.8,0
1865,Feb,2,20,2.1,-3.1,-0.5,5.2,0
1865,Feb,2,21,4.4,0.4,2.4,4,1
1865,Feb,2,22,7.1,3.8,5.5,3.3,0
1865,Feb,2,23,10.8,7.1,9,3.7,5.7
1865,Feb,2,24,8.8,1.2,5,7.6,2.5
1865,Feb,2,25,8.3,1.5,4.9,6.8,4.7
1865,Feb,2,26,8.8,1.1,5,7.7,1.8
1865,Feb,2,27,8.8,4.8,6.8,4,0.5
1865,Feb,2,28,10,5.2,7.6,4.8,0.5
1865,Mar,3,1,9.4,5.2,7.3,4.2,1.5
1865,Mar,3,2,9.4,1.6,5.5,7.8,1
1865,Mar,3,3,8.3,0.4,4.4,7.9,0
1865,Mar,3,4,7.7,0.4,4.1,7.3,10
1865,Mar,3,5,7.3,1,4.2,6.3,0.8
1865,Mar,3,6,6.2,0.9,3.6,5.3,0
1865,Mar,3,7,6.1,-1.8,2.2,7.9,0
1865,Mar,3,8,5,0.4,2.7,4.6,0
1865,Mar,3,9,5.5,-2.2,1.7,7.7,0
1865,Mar,3,10,5.5,1.6,3.6,3.9,0.5
1865,Mar,3,11,5.9,0.3,3.1,5.6,1.3
1865,Mar,3,12,4.9,-2.7,1.1,7.6,0
1865,Mar,3,13,6.7,1.4,4.1,5.3,0
1865,Mar,3,14,4.4,1.3,2.9,3.1,0
1865,Mar,3,15,4.4,0.5,2.5,3.9,0
1865,Mar,3,16,6.1,-0.7,2.7,6.8,0
1865,Mar,3,17,5.2,-1.8,1.7,7,0
1865,Mar,3,18,4.9,1.6,3.3,3.3,0
1865,Mar,3,19,3.3,-3.3,0,6.6,0
1865,Mar,3,20,2.7,-5.1,-1.2,7.8,0
1865,Mar,3,21,3.3,-2.8,0.3,6.1,0
1865,Mar,3,22,5.8,-0.5,2.7,6.3,0.5
1865,Mar,3,23,5.5,-3.7,0.9,9.2,0
1865,Mar,3,24,6.1,-2.8,1.7,8.9,0
1865,Mar,3,25,5.5,1.1,3.3,4.4,6.5
1865,Mar,3,26,4.9,-2.9,1,7.8,0
1865,Mar,3,27,4.8,-2.9,1,7.7,0
1865,Mar,3,28,6.7,0.7,3.7,6,0
1865,Mar,3,29,4.1,0.9,2.5,3.2,0
1865,Mar,3,30,8.3,1,4.7,7.3,0
1865,Mar,3,31,11.3,5.7,8.5,5.6,2.5
1865,Apr,4,1,11.7,-1.7,5,13.4,0
1865,Apr,4,2,12.2,4,8.1,8.2,0
1865,Apr,4,3,14.7,-0.6,7.1,15.3,0
1865,Apr,4,4,13.9,5.4,9.7,8.5,2.5
1865,Apr,4,5,13.4,9.4,11.4,4,0.3
1865,Apr,4,6,15.2,9.3,12.3,5.9,0
1865,Apr,4,7,16.2,6.4,11.3,9.8,0
1865,Apr,4,8,19.4,3.5,11.5,15.9,0
1865,Apr,4,9,21.2,5.7,13.5,15.5,0
1865,Apr,4,10,19.6,3.2,11.4,16.4,0
1865,Apr,4,11,19,6.7,12.9,12.3,0
1865,Apr,4,12,19,6.1,12.6,12.9,0
1865,Apr,4,13,18.6,6.7,12.7,11.9,0
1865,Apr,4,14,13.4,5.9,9.7,7.5,11.2
1865,Apr,4,15,12.9,7.6,10.3,5.3,0
1865,Apr,4,16,19.8,9.9,14.9,9.9,1.5
1865,Apr,4,17,19.6,12.7,16.2,6.9,4.2
1865,Apr,4,18,19.1,9.3,14.2,9.8,2.7
1865,Apr,4,19,11.1,6.7,8.9,4.4,0
1865,Apr,4,20,16.1,6.6,11.4,9.5,0
1865,Apr,4,21,19.1,6.6,12.9,12.5,0
1865,Apr,4,22,21.9,3.8,12.9,18.1,0
1865,Apr,4,23,21.1,3.5,12.3,17.6,0
1865,Apr,4,24,17.3,2.9,10.1,14.4,0
1865,Apr,4,25,19.1,4.3,11.7,14.8,0
1865,Apr,4,26,21.6,7.1,14.4,14.5,0
1865,Apr,4,27,23.6,7.2,15.4,16.4,0
1865,Apr,4,28,21.1,3.9,12.5,17.2,0
1865,Apr,4,29,12.4,0.6,6.5,11.8,0
1865,Apr,4,30,13.3,-0.2,6.6,13.5,0.5
1865,May,5,1,14.8,7.3,11.1,7.5,2
1865,May,5,2,16.3,7.9,12.1,8.4,0
1865,May,5,3,16.9,7.6,12.3,9.3,1.3
1865,May,5,4,17.4,11.4,14.4,6,5.2
1865,May,5,5,22,7.2,14.6,14.8,5
1865,May,5,6,18.3,3.2,10.8,15.1,0
1865,May,5,7,15.8,9.9,12.9,5.9,3.2
1865,May,5,8,18.1,8.7,13.4,9.4,8.2
1865,May,5,9,19.6,8.4,14,11.2,5.2
1865,May,5,10,9.6,6.4,8,3.2,7.7
1865,May,5,11,10.2,6.7,8.5,3.5,0
1865,May,5,12,14.1,3.1,8.6,11,0.3
1865,May,5,13,15.8,5.4,10.6,10.4,0
1865,May,5,14,16.3,8.1,12.2,8.2,3.5
1865,May,5,15,15.8,3.7,9.8,12.1,0.5
1865,May,5,16,15.4,7.6,11.5,7.8,2.9
1865,May,5,17,17.2,5.7,11.5,11.5,0
1865,May,5,18,16.8,4.8,10.8,12,0
1865,May,5,19,19.1,6.9,13,12.2,0
1865,May,5,20,21.9,9.8,15.9,12.1,0
1865,May,5,21,25.8,10.1,18,15.7,2
1865,May,5,22,23.4,8.1,15.8,15.3,2.9
1865,May,5,23,23.4,9.8,16.6,13.6,4.2
1865,May,5,24,19.9,7.2,13.6,12.7,0
1865,May,5,25,21.3,5.9,13.6,15.4,0
1865,May,5,26,23.6,12.4,18,11.2,0
1865,May,5,27,20.8,13.7,17.3,7.1,0.5
1865,May,5,28,20.2,13.1,16.7,7.1,0
1865,May,5,29,21.9,13,17.5,8.9,0
1865,May,5,30,18.6,8.7,13.7,9.9,0
1865,May,5,31,20.2,8.9,14.6,11.3,0
1865,Jun,6,1,19.1,10.6,14.9,8.5,35.9
1865,Jun,6,2,15.3,11.6,13.5,3.7,6
1865,Jun,6,3,20.2,10.6,15.4,9.6,0
1865,Jun,6,4,21.9,11.2,16.6,10.7,0
1865,Jun,6,5,23.5,13.9,18.7,9.6,0
1865,Jun,6,6,23.8,12.7,18.3,11.1,0
1865,Jun,6,7,21.3,8.1,14.7,13.2,0
1865,Jun,6,8,25.2,13.3,19.3,11.9,0
1865,Jun,6,9,25.3,13.6,19.5,11.7,0
1865,Jun,6,10,22.4,9.3,15.9,13.1,0
1865,Jun,6,11,17.1,5.9,11.5,11.2,0
1865,Jun,6,12,19.1,7,13.1,12.1,0
1865,Jun,6,13,22.4,10.3,16.4,12.1,0
1865,Jun,6,14,23.8,11,17.4,12.8,0
1865,Jun,6,15,23.6,11.2,17.4,12.4,4
1865,Jun,6,16,19.4,11.1,15.3,8.3,0
1865,Jun,6,17,21.4,8.7,15.1,12.7,0
1865,Jun,6,18,18.6,9.4,14,9.2,0
1865,Jun,6,19,21.2,5.8,13.5,15.4,0
1865,Jun,6,20,25.2,6.6,15.9,18.6,0
1865,Jun,6,21,28.7,10.1,19.4,18.6,0
1865,Jun,6,22,28,11.7,19.9,16.3,0
1865,Jun,6,23,28,13.7,20.9,14.3,0
1865,Jun,6,24,20.8,10.4,15.6,10.4,0
1865,Jun,6,25,23,12.1,17.6,10.9,0
1865,Jun,6,26,19.7,13.8,16.8,5.9,0
1865,Jun,6,27,24.1,14.4,19.3,9.7,0
1865,Jun,6,28,25.2,12.6,18.9,12.6,12.2
1865,Jun,6,29,15.2,12,13.6,3.2,26.9
1865,Jun,6,30,14.1,10.6,12.4,3.5,2.5
1865,Jul,7,1,19,8.1,13.6,10.9,0
1865,Jul,7,2,24,10.4,17.2,13.6,0
1865,Jul,7,3,24.2,9.7,17,14.5,0
1865,Jul,7,4,26.6,15.9,21.3,10.7,0.8
1865,Jul,7,5,24.6,16.4,20.5,8.2,11.2
1865,Jul,7,6,22.1,15.6,18.9,6.5,5.7
1865,Jul,7,7,21.3,14.6,18,6.7,8.9
1865,Jul,7,8,21.2,12.8,17,8.4,0.8
1865,Jul,7,9,22.7,10.9,16.8,11.8,0
1865,Jul,7,10,19.6,11.7,15.7,7.9,4
1865,Jul,7,11,19,8.7,13.9,10.3,0
1865,Jul,7,12,19.3,11.5,15.4,7.8,6
1865,Jul,7,13,18.9,12.1,15.5,6.8,6.8
1865,Jul,7,14,22.9,12.7,17.8,10.2,0
1865,Jul,7,15,24.9,17,21,7.9,0.5
1865,Jul,7,16,25.7,14.3,20,11.4,0
1865,Jul,7,17,21.8,11.1,16.5,10.7,10.2
1865,Jul,7,18,19.6,10.9,15.3,8.7,6.2
1865,Jul,7,19,20.7,10.9,15.8,9.8,0.3
1865,Jul,7,20,21.3,9.8,15.6,11.5,0
1865,Jul,7,21,22.6,12.9,17.8,9.7,0
1865,Jul,7,22,25.1,15.9,20.5,9.2,0
1865,Jul,7,23,22,14.2,18.1,7.8,0
1865,Jul,7,24,26.3,16.2,21.3,10.1,0
1865,Jul,7,25,26.2,12.7,19.5,13.5,0
1865,Jul,7,26,26.1,14.3,20.2,11.8,0
1865,Jul,7,27,25.7,9.3,17.5,16.4,0
1865,Jul,7,28,21.2,11.9,16.6,9.3,0
1865,Jul,7,29,22.3,14.2,18.3,8.1,0
1865,Jul,7,30,20.6,9.8,15.2,10.8,0
1865,Jul,7,31,14.6,9.4,12,5.2,8.4
1865,Aug,8,1,16.9,7.7,12.3,9.2,0.5
1865,Aug,8,2,16.4,7.1,11.8,9.3,2.3
1865,Aug,8,3,15.1,7.7,11.4,7.4,2.3
1865,Aug,8,4,17.9,5.4,11.7,12.5,0
1865,Aug,8,5,21.3,11.6,16.5,9.7,0
1865,Aug,8,6,21.2,14.7,18,6.5,16.5
1865,Aug,8,7,21.9,10.5,16.2,11.4,0
1865,Aug,8,8,19.1,8.2,13.7,10.9,0
1865,Aug,8,9,23.1,11.7,17.4,11.4,0
1865,Aug,8,10,19.7,14.8,17.3,4.9,2
1865,Aug,8,11,19.7,9.2,14.5,10.5,7
1865,Aug,8,12,18.3,12.4,15.4,5.9,3.2
1865,Aug,8,13,20.7,12.1,16.4,8.6,6.8
1865,Aug,8,14,20.2,11.6,15.9,8.6,6
1865,Aug,8,15,20.8,10.5,15.7,10.3,0
1865,Aug,8,16,19.1,11.5,15.3,7.6,0.3
1865,Aug,8,17,18.7,11.9,15.3,6.8,0.3
1865,Aug,8,18,20.3,6.7,13.5,13.6,0
1865,Aug,8,19,21.6,12.8,17.2,8.8,0
1865,Aug,8,20,21.9,11,16.5,10.9,10.2
1865,Aug,8,21,21.9,11.2,16.6,10.7,0
1865,Aug,8,22,21.4,11,16.2,10.4,3.2
1865,Aug,8,23,18.3,12.7,15.5,5.6,16.5
1865,Aug,8,24,21.3,12.3,16.8,9,0
1865,Aug,8,25,19.7,12.6,16.2,7.1,0
1865,Aug,8,26,21.3,7.4,14.4,13.9,0
1865,Aug,8,27,23,13.6,18.3,9.4,0.3
1865,Aug,8,28,21.8,10.4,16.1,11.4,0
1865,Aug,8,29,18,9.9,14,8.1,0
1865,Aug,8,30,19.1,10.2,14.7,8.9,0
1865,Aug,8,31,20,13.8,16.9,6.2,0.3
1865,Sep,9,1,22.4,13.7,18.1,8.7,0
1865,Sep,9,2,24.3,14.5,19.4,9.8,0.3
1865,Sep,9,3,23.9,11.6,17.8,12.3,0
1865,Sep,9,4,25.1,12.8,19,12.3,0
1865,Sep,9,5,22.5,12.6,17.6,9.9,0
1865,Sep,9,6,23,12.7,17.9,10.3,0
1865,Sep,9,7,24.3,12.3,18.3,12,0
1865,Sep,9,8,26.1,12.9,19.5,13.2,0
1865,Sep,9,9,21.4,15.4,18.4,6,0.8
1865,Sep,9,10,21.9,17.7,19.8,4.2,0
1865,Sep,9,11,23.6,14.4,19,9.2,0
1865,Sep,9,12,23.8,16.6,20.2,7.2,0
